locus	BG11_Control	BG11_Lys	difference
sll0258	-0.46773828195727535	-0.8295950651780302	0.3618567832207548
sml0002	-0.26928241752785814	-0.3789242807194063	0.10964186319154817
slr1645	-0.0903035550741497	-0.25468197410744087	0.16437841903329117
slr0883	0.1540331543297622	0.47544699046722566	-0.32141383613746344
slr1249	-0.7346975759569124	-0.5532944249788502	-0.18140315097806226
sll0682	-0.1908732688295838	-1.000368802718447	0.8094955338888632
slr1250	0.13780907065737735	-0.010446330321610027	0.14825540097898737
sll0684	0.2324462069504614	-0.5391525352722554	0.7715987422227167
sll0683	0.18517216423078964	-0.3694592367179746	0.5546314009487643
slr1248	0.41273810194932364	0.003230481702622913	0.40950762024670073
sll0681	0.2622836442239878	-0.475592182585137	0.7378758268091248
slr1247	-0.1614851525594099	0.20935471173703857	-0.37083986429644844
sll0680	-0.5972173693857776	0.7646774095698079	-1.3618947789555855
slr2132	-0.017658716410522496	0.10409831480917985	-0.12175703121970234
slr0922	0.38140252362425364	0.3471636298804986	0.03423889374375505
sll1823	0.059703670320355826	-1.42909080604796	1.4887944763683156
sll0421	0.07233153977107228	-1.096601438370793	1.1689329781418651
slr1226	-1.3028957063326063	-1.1495552019267123	-0.15334050440589397
slr1159	-0.5130273737196893	-1.4424090215280965	0.9293816478084072
sll0901	0.33267823869781443	-0.4173216888395813	0.7499999275373957
sll0757	-1.6277487535332855	-0.8860252384186477	-0.7417235151146379
slr0597	-0.3400313058682743	-0.6720509251467273	0.33201961927845297
sll0578	-1.2414097985889216	-1.641327810525246	0.39991801193632437
sll1056	-0.5824768413003879	-0.8064788589103169	0.224002017609929
slr0520	-0.31508991677423076	-0.5021578747605718	0.18706795798634107
slr0838	-0.1416145144113482	-0.12148861305432253	-0.020125901357025675
slr0477	0.022497223958148644	2.9115468218966525	-2.889049597938504
slr0861	0.1310813744043514	0.41636730854302134	-0.28528593413867
sll0070	0.05821033094332723	0.7930551157553766	-0.7348447848120493
sll1561	0.7433532684409245	0.1643904642391629	0.5789628042017616
slr1596	-0.5825135926535205	-0.03242744235447338	-0.5500861502990472
sll1275	0.45924626063921226	-0.13927056430405782	0.5985168249432701
sll0587	-0.00690912601001816	0.27835201297381096	-0.2852611389838291
slr1476	-0.5372024975042725	0.41436927934607387	-0.9515717768503464
sll1018	-0.562287574661675	-0.28123179392558345	-0.28105578073609155
slr0406	0.5313606710729117	-0.07903284880463836	0.6103935198775501
slr1418	0.6546161195238327	0.06613172471898886	0.5884843948048438
sll0838	-0.22895655362774778	-1.1203411360523934	0.8913845824246456
sll1443	-0.03761498277865088	-1.1081177077584812	1.0705027249798302
sll0144	-0.8687671832312399	-1.7223544466553873	0.8535872634241474
sll0368	0.2301445594665128	-0.8570447909747163	1.087189350441229
slr1255	-1.1338859642521943	-1.8554162039165927	0.7215302396643983
sll0467	-0.6720730435772326	-0.5340417210938706	-0.13803132248336203
sll0766	0.11192281104255314	0.26082375545417097	-0.14890094441161783
sll0829	0.10029082980041373	0.3418784794463817	-0.241587649645968
slr0009	0.7017799833978348	-0.4764599490695307	1.1782399324673656
sll1594	0.8254844977053435	-0.05348282978730065	0.8789673274926442
slr0012	0.3169828790826779	-0.513145110210157	0.8301279892928348
slr0011	-0.19981552261349683	-0.8968576598496862	0.6970421372361895
sll0517	0.1753086668565338	-0.055557157639268454	0.23086582449580223
sll0569	-0.5280089371171783	-1.1356871377849993	0.607678200667821
sll1277	0.2045772966582142	0.21677377941809312	-0.012196482759878918
slr0020	0.11945140868123574	-0.2468769768391235	0.36632838552035923
sll1354	0.15039266375123372	0.32718812009261405	-0.17679545634138033
sll1520	-0.1733087790506997	0.18626948984456992	-0.3595782688952696
slr1536	0.13321726213747778	0.7229458926431502	-0.5897286305056725
slr1426	0.22445160508921372	-0.4845664630205729	0.7090180681097866
ssl3177	0.21699236390724863	-0.041559962431439036	0.2585523263386877
sll0207	0.11406342166897773	0.2927002207819297	-0.17863679911295197
sll0574	-1.3782265655599946	-1.728158906589853	0.3499323410298585
slr0982	-0.2711556163772416	-0.40203626386731905	0.13088064749007744
slr0809	-0.28621503061255704	-0.9422696151439333	0.6560545845313762
slr0836	0.06388357135884405	-0.2551610696488827	0.3190446410077267
sll0575	0.4481006092065798	-0.8343468108599387	1.2824474200665184
slr0985	-0.8384615303846311	-0.5390898979056031	-0.299371632479028
slr1933	-0.12486913363733237	0.24382286756095825	-0.3686920011982906
sll1395	0.2790275141196651	0.33352161678416514	-0.054494102664500055
sll1212	-0.16035248278770556	0.012656379747558025	-0.1730088625352636
slr1615	-0.170437340653377	0.20222156008529713	-0.37265890073867414
slr0983	-0.19167240104480582	-0.18518254654427665	-0.006489854500529163
slr0984	-0.003701637251734461	0.04270445475519519	-0.04640609200692965
sll1457	0.7908348003783022	0.6246386295899704	0.16619617078833182
sll1370	-0.9834157000101085	-0.5643725103797125	-0.419043189630396
slr0493	-1.2646869038606339	-1.2648376955083154	1.50791647681503e-4
sll1535	-2.9129917081183474	-1.522450556191996	-1.3905411519263513
slr1064	-0.1746876517720284	0.26993327923607735	-0.44462093100810574
slr0344	0.012837792645110943	-0.559423399451014	0.572261192096125
sll0380	0.47699586859133875	-0.19268010450251916	0.669675973093858
slr1118	0.09888353775842033	0.14680364269472737	-0.04792010493630704
slr1271	-0.02893511875104941	-0.9253896679203142	0.8964545491692648
slr1130	-0.17126013250428251	0.27774359476726596	-0.44900372727154847
sll1894	0.6179554410979632	-0.7707448302957876	1.3887002713937506
sll0300	0.42247885542141017	0.11189904813863985	0.31057980728277035
slr0066	0.47650709480500486	-0.5606114118218686	1.0371185066268733
sll1282	0.1581528511160201	-0.12182772237179361	0.2799805734878137
slr0853	0.213623124761887	0.22084628659275943	-0.007223161830872432
slr0423	-0.13615746240230733	0.13273894528113842	-0.26889640768344575
sll1290	0.6602754860375962	-0.12991673277741278	0.790192218815009
slr1646	0.025494066531421326	-0.022745323654194006	0.048239390185615336
slr0346	0.12231545749610516	0.20274442198960593	-0.08042896449350077
sll0320	0.4448399281220724	-0.7478915271257048	1.1927314552477772
slr1129	-1.150309469703558	-0.32670807265040364	-0.8236013970531544
slr0080	-0.20197040509338485	0.07627239242769653	-0.2782427975210814
slr1469	0.3939806763351455	-0.04912970671292937	0.4431103830480749
slr0194	-0.3376857234038852	-0.9049710288091487	0.5672853054052636
ssl2153	0.08149986361819517	-0.06799670948491959	0.14949657310311476
sll1744	-0.3623315350484417	-1.0810137054414097	0.718682170392968
sll1745	-1.0146774770225102	-1.6029438273824652	0.588266350359955
sll1743	-1.6580477198174453	-1.9953902344668186	0.33734251464937337
sll1746	-1.244556573432884	-1.6916436161673978	0.4470870427345137
sll1821	-0.8139199591596284	-0.9088183980825568	0.09489843892292837
sll1806	-0.06319506593591673	-1.4133165967185133	1.3501215307825967
sll1813	-0.4577629484108365	-0.6217219675478389	0.16395901913700245
sll1805	-1.0938531162249174	-2.0605009755280768	0.9666478593031593
sll1819	-0.35291363415390725	-1.2828301891458642	0.929916554991957
sll1811	-0.9845966543089774	-1.4238037572556566	0.4392071029466792
sll1740	-0.6328572784158413	-1.5792605686957135	0.9464032902798722
sll1802	0.10303891826611279	-1.9449843771166027	2.0480232953827153
sll0767	-1.8841268388688324	-1.504324376433966	-0.3798024624348664
slr1678	-0.8831623873083928	-1.3581235812860626	0.4749611939776698
sll1803	-0.2642123813694572	-1.3851971007362296	1.1209847193667724
sll1801	-0.8672467780218056	-1.8383916156995865	0.9711448376777809
sll1807	-0.6099063017163431	-2.0992573512801207	1.4893510495637776
ssr2799	-2.086381799822793	-2.2812787754172796	0.1948969755944865
ssr1604	-0.5582472652493662	-0.5183684097579462	-0.03987885549142001
ssl3436	-0.6662314799859915	-2.034736181913765	1.3685047019277734
sll1799	-0.07886807601113555	-1.6475029949184508	1.5686349189073152
ssl3445	-0.5246020384560194	-2.094312182623561	1.5697101441675416
ssr1398	0.1983886012950098	-1.5671551960077204	1.7655437973027301
smr0011	-0.3695012388616913	-1.2392463041136679	0.8697450652519766
ssl1426	-0.6227196044702581	-1.6708419252624584	1.0481223207922004
sml0006	-0.8881010553146141	-1.8864616487738637	0.9983605934592495
sll1800	-0.741665467288152	-1.5694482295520797	0.8277827622639278
sll1808	-1.3891657669707025	-2.025270004267316	0.6361042372966137
sll1810	-2.296999647858679	-1.9626636271636868	-0.33433602069499235
sll1244	-0.32142442141760263	0.11422210486773121	-0.43564652628533385
sll1818	-0.8719891683884865	-0.66357876426567	-0.20841040412281653
sll1787	-1.0799700425333452	-0.4295094352513262	-0.6504606072820189
slr1265	-0.9465159113863949	-1.1731431738165965	0.2266272624302016
sll1789	-1.294655265189153	-0.6158972069083946	-0.6787580582807584
sll2012	-0.22205323188930015	0.39154848179251533	-0.6136017136818155
sll1689	-0.0924868628739885	1.2560387250536549	-1.3485255879276434
sll0306	0.8407489125061658	0.006806085509728592	0.8339428269964372
sll0184	0.5419822975873894	-0.3986107054850863	0.9405930030724756
slr0653	-0.30029299118362485	3.1729023037559694	-3.473195294939594
slr1545	1.0585185949101628	-0.7008696085078667	1.7593882034180295
sll0856	-0.018077304464620258	0.193438557383072	-0.21151586184769225
slr1564	-0.05173381583713187	0.17157517340094142	-0.2233089892380733
slr1984	-0.14350519116077534	-0.1346490888634202	-0.008856102297355145
slr1356	-0.8137516800430813	-0.8511256340577562	0.037373954014674915
sll1101	-2.109357303728821	-1.9561344383895243	-0.15322286533929663
sll1817	-1.4568956851335866	-1.1982793687807884	-0.25861631635279814
sll1096	-0.7023328485719244	-1.4205594112637066	0.7182265626917822
sll1816	-0.8535693365403488	-1.0494195377432693	0.19585020120292052
slr0628	-1.66349883024805	-2.0051263863652973	0.34162755611724727
ssl1784	-0.694535808810501	-1.815119502018963	1.120583693208462
ssr0482	-0.4333639504068705	-1.0634472282434222	0.6300832778365517
ssl3437	0.04861288919966447	-2.1140554843623165	2.162668373561981
ssr1399	-0.2852952808844278	-1.713537638247674	1.4282423573632461
ssl3432	-0.4805665894134391	-2.0276077326265955	1.5470411432131566
sll1260	-4.598366976171333	-2.9721728502521643	-1.6261941259191683
ssl2233	-1.103403847845655	-1.2857333497522963	0.18232950190664132
ssl0601	-0.46039344961280204	-0.14018200310743972	-0.3202114465053623
sll1804	-1.342161842855681	-2.066071457201568	0.7239096143458872
ssr1736	0.08078923626414446	-1.1800448785176332	1.2608341147817776
slr0469	-0.980532927502173	-1.8317080343696925	0.8511751068675195
sll1812	-1.7455351307425178	-1.6753644169862987	-0.07017071375621908
sll1767	0.0910224200351675	0.2867982209180194	-0.19577580088285187
sll1097	-2.40443021347006	-2.350118866057147	-0.05431134741291288
sll1809	-1.6418422734372002	-2.2349343249813467	0.5930920515441465
sll1822	-0.41994954969952114	-1.3392339911659665	0.9192844414664454
slr2033	-0.48713339668115035	-0.8339905836161093	0.346857186934959
sll0876	0.11021396300333752	0.03288730859305512	0.0773266544102824
sll0613	-1.2920242962986963	-0.9951711926946153	-0.296853103604081
sll0640	0.503882214945037	-0.2669563601427963	0.7708385750878333
sll0750	-0.3787704012216165	0.31827153892504256	-0.697041940146659
slr1452	0.010334818896956218	0.1890075983040455	-0.17867277940708928
sll1625	0.04306714355531531	0.3342529529120797	-0.29118580935676436
sll0823	0.06809417409947777	0.5247478772427724	-0.4566537031432946
slr0611	-2.517624519829729	-1.913546826638579	-0.6040776931911502
sll0616	-1.5506155268839144	-0.5724558300637803	-0.978159696820134
slr0774	0.4511327397218356	1.3110818612496253	-0.8599491215277897
ssl3335	-0.296391319165565	-1.1923222148742265	0.8959308957086616
slr0775	-0.16172750369484198	0.3341814116192481	-0.4959089153140901
sll1814	-1.4452302065602805	-1.342743156355657	-0.10248705020462334
sll1908	0.9280440896681943	-0.2053676853528649	1.1334117750210593
slr1703	0.02173024314643081	-0.44541609163532103	0.4671463347817518
sll2014	0.4750750200624653	-1.2765637113942068	1.7516387314566721
sgl0001	0.043525034278295745	0.12752707537541103	-0.08400204109711529
sgl0002	-0.32952494320366166	0.21199091894856248	-0.5415158621522241
slr2089	-0.9056370037169954	-0.7888468473440583	-0.1167901563729371
slr0963	-1.1661496539305891	-1.0718209454568717	-0.09432870847371744
slr0451	-0.25992738760057627	0.060828208022861284	-0.32075559562343753
sll0005	-0.05021475728135123	-0.8849384474294465	0.8347236901480952
sll0007	-3.989086404525176	-3.8361604668043867	-0.15292593772078922
sll0008	0.11810786405984841	0.2810788197557107	-0.16297095569586229
sll0010	0.19189103648754374	0.09272591671186382	0.09916511977567992
sll0019	-1.7060282378897222	-1.8664085935596952	0.160380355669973
sll0021	0.18517151090774547	0.43697805615438895	-0.2518065452466435
sll0022	0.11587042670983477	-0.3977944746131795	0.5136649013230143
sll0023	-0.30212049251091105	-0.0588807515027473	-0.24323974100816376
sll0024	0.32702814414708853	-0.24795889902673893	0.5749870431738274
sll0031	0.6027406861193487	-0.20859377585588293	0.8113344619752316
sll0033	-0.2029408529241126	-0.5704928256416048	0.3675519727174922
sll0034	-0.013095790218059677	0.8092693534540345	-0.8223651436720942
sll0036	-0.07510278487534712	0.0618365807582671	-0.13693936563361422
sll0037	-0.8229190838051325	-1.1759642797754732	0.3530451959703408
sll0038	0.05823469873284726	0.21857156421134255	-0.1603368654784953
sll0039	-3.285362588012204e-4	-0.08080114493073505	0.08047260867193383
sll0040	-0.29157541737526194	2.1317636496903414	-2.423339067065603
sll0041	0.0071110984267916625	0.10522693175996643	-0.09811583333317477
sll0043	0.008178499735381121	2.6733834495729685	-2.6652049498375874
sll0044	0.031383197561567024	0.10288457808848864	-0.07150138052692162
sll0047	0.010228342013154331	0.18622164134036212	-0.17599329932720778
sll0048	0.15470945286320895	0.16430821923982938	-0.009598766376620438
sll0051	-0.028993083070067822	0.191562112361732	-0.22055519543179983
sll0055	0.46616199472026243	0.3991865458409576	0.06697544887930484
sll0060	0.12488824963820293	-0.11944135862147022	0.24432960825967315
sll0062	-0.8766270569611094	3.940871621317287	-4.817498678278397
sll0063	-0.5254449900773828	2.8645239450033713	-3.389968935080754
sll0064	-0.05533275682200364	0.4242197768781921	-0.4795525337001958
sll0066	0.049977560792475145	-0.22305379368864364	0.2730313544811188
sll0068	0.17477967207970785	0.2969527077168605	-0.12217303563715265
sll0069	-0.07899963406552032	-0.23511106677359048	0.15611143270807015
sll0071	0.23025556841198067	-0.4866776114411231	0.7169331798531038
sll0072	0.02013159846249564	2.0619763096989385	-2.041844711236443
sll0082	-0.07878202701463341	1.6826000772730827	-1.761382104287716
sll0085	0.11815959858149516	-0.8617921175888186	0.9799517161703137
sll0086	0.21391204161610275	0.8513894652287508	-0.637477423612648
sll0088	0.03462321632493142	0.42030587106093165	-0.3856826547360002
sll0092	-0.013616287975090959	-0.47617255454409085	0.4625562665689999
sll0094	0.22952852099220475	-0.09906548369509545	0.3285940046873002
sll0095	0.6890248565013773	-0.5724385266838025	1.2614633831851798
sll0096	0.06967297307251949	1.002232408383991	-0.9325594353114716
sll0098	0.08144019338676993	-0.37990186552954935	0.4613420589163193
sll0101	0.14375982215515481	0.23306690614621386	-0.08930708399105905
sll0102	-0.15525317910456243	0.12107941193372644	-0.2763325910382889
sll0103	-0.029055489766086795	-0.23040612020073353	0.20135063043464674
sll0135	0.1244039547139248	0.1641800990912273	-0.039776144377302494
sll0141	0.46320888999960724	0.30358292453941244	0.1596259654601948
sll0142	-0.03951987051196724	0.3435932120892711	-0.3831130826012384
sll0146	-1.3762535109853076	-1.0763192501043346	-0.29993426088097297
sll0147	-0.45184499961630586	-0.9158579022737783	0.4640129026574724
sll0148	-1.3215468278897085	-1.3987938804677313	0.07724705257802289
sll0149	-0.834308085176112	-1.3788076490414445	0.5444995638653325
sll0154	-2.1093000095643717	-1.2778104433041655	-0.8314895662602062
sll0156	-0.36751466788522213	0.08251031885027417	-0.4500249867354963
sll0157	-0.34884304651198217	-0.06321408161910595	-0.2856289648928762
sll0160	-0.5500360745081141	-0.5278139239172459	-0.022222150590868184
sll0162	0.2660238587297897	-0.023173074183158338	0.289196932912948
sll0163	0.1438633842570455	0.30649623520368874	-0.16263285094664323
sll0167	0.19118713777959878	-0.8072021736683256	0.9983893114479243
sll0168	0.1850086861052037	-0.03064363080889946	0.21565231691410316
sll0169	0.3842910443957214	-0.40026623055442434	0.7845572749501457
sll0172	-0.013051371954548512	0.16300928972963466	-0.17606066168418316
sll0173	0.16427480722041102	0.2458992764358713	-0.0816244692154603
sll0174	-0.2608077328986114	0.16827182880232985	-0.4290795617009413
sll0175	0.06761577271547224	-0.20010140396835494	0.26771717668382716
sll0176	0.25697105445303975	0.4611171217001716	-0.20414606724713186
sll0177	0.025305384546287512	0.17728585543873163	-0.15198047089244412
sll0178	0.18656610099579676	0.2748677281366484	-0.08830162714085163
sll0180	0.0471544143723243	1.2247516770628566	-1.1775972626905322
sll0181	-0.21529033168804335	0.17029091583702613	-0.3855812475250695
sll0182	0.02176054085080726	0.2588189355520987	-0.23705839470129142
sll0183	0.49028329791908837	0.2902877446838275	0.19999555323526086
sll0185	0.029468514312796415	0.6916413531054614	-0.662172838792665
sll0188	0.3817143303813575	0.9629243129865342	-0.5812099826051768
sll0189	0.033041443952718214	0.14863295386286773	-0.11559150991014952
sll0191	0.1576399543868955	0.2877776661476596	-0.1301377117607641
sll0192	0.18081969221085667	-0.4283634921359778	0.6091831843468345
sll0195	-0.10949499559512116	0.22310860412940378	-0.3326035997245249
sll0198	-0.1568245206798071	-0.2089686620035957	0.05214414132378861
sll0205	0.1034441449775999	0.2857951439517526	-0.1823509989741527
sll0208	0.3175476955497726	0.521942730147466	-0.20439503459769337
sll0209	0.5191952862788531	0.41501672235029013	0.104178563928563
sll0210	-0.3480835729534948	-1.616775406553572	1.2686918336000772
sll0216	0.20361543065874646	-0.31292611342533644	0.5165415440840829
sll0217	1.8968987067062482	0.9056669103875751	0.9912317963186731
sll0218	2.020542578860512	1.1719208798031353	0.8486216990573765
sll0219	1.374349090430186	0.7156944269794756	0.6586546634507104
sll0224	0.21216057509622407	0.4538865695941533	-0.24172599449792923
sll0225	-0.20868489530420378	-0.5548734254994397	0.346188530195236
sll0228	-0.10701172478464979	-0.010182023351577642	-0.09682970143307215
sll0230	-0.0016728676900246025	0.18967642680934108	-0.1913492944993657
sll0236	0.05669771046904509	0.23113653823595906	-0.17443882776691397
sll0237	-0.03772907711634972	0.33378131642215497	-0.3715103935385047
sll0238	-0.016300589853758148	0.34401346455038256	-0.3603140544041407
sll0240	0.2301490699389328	0.611362554712907	-0.3812134847739742
sll0241	0.14875651224752706	0.15195765052468777	-0.0032011382771607033
sll0242	-0.029996995618155563	0.2482435941017743	-0.2782405897199299
sll0243	0.19674637040779755	0.3993752673282855	-0.20262889692048794
sll0245	0.42953050465054043	0.20049412262766972	0.22903638202287072
sll0249	0.16631458799357376	0.8484827304395292	-0.6821681424459554
sll0252	0.04471316215177971	-0.4240384588811313	0.468751621032911
sll0253	0.16425006079283108	0.0808601289398457	0.08338993185298538
sll0254	-0.2671048393260625	0.4459149345794024	-0.7130197739054649
sll0257	0.036184529105361025	-0.24519061084432298	0.281375139949684
sll0260	-0.15348884110132754	0.8478466248731257	-1.0013354659744533
sll0261	0.004940944696921648	-0.17825226417038498	0.1831932088673066
sll0263	0.14988273108979944	-0.48007497418920014	0.6299577052789995
sll0264	-0.11070697653242276	0.360659039424937	-0.4713660159573597
sll0265	-0.1584546757990802	-0.7569992996401039	0.5985446238410237
sll0266	0.2876013562514845	0.3362537533270313	-0.048652397075546805
sll0267	0.19796437325313448	0.02961550316776764	0.16834887008536684
sll0268	0.19612117021417852	-0.4864372961222923	0.6825584663364708
sll0269	-0.006304156019830077	-0.3844998509385283	0.3781956949186982
sll0272	-0.03005873643912828	-0.4735725021780943	0.44351376573896606
sll0273	-0.43791837524398725	-0.8938608993900319	0.45594252414604464
sll0274	0.13392848171433958	0.2969734690083349	-0.1630449872939953
sll0280	0.10288140421212694	0.3097742982656748	-0.20689289405354788
sll0281	-0.02664931089036746	0.4589605616694255	-0.485609872559793
sll0282	0.20565305709145387	0.03179551312978663	0.17385754396166725
sll0283	-0.06276605028528154	0.22316182408375598	-0.28592787436903755
sll0284	-0.0871549554930262	0.21644545346575814	-0.3036004089587843
sll0286	0.004900972960479137	0.4621926772569208	-0.45729170429644167
sll0293	-0.031055480935612705	0.5948204427996576	-0.6258759237352703
sll0294	-0.05217380583046278	0.27602716587567333	-0.3282009717061361
sll0295	0.2192356930538126	-0.19384582267533498	0.4130815157291476
sll0296	-1.1758652740245763	-1.2892063832746907	0.11334110925011442
sll0297	0.47180920503506024	0.00406070469759007	0.4677485003374702
sll0298	0.21809678481347583	-0.9933806637613006	1.2114774485747763
sll0301	-1.8595229317983657	-2.1403707671294208	0.28084783533105506
sll0309	0.08561371365263222	0.2645350622477812	-0.17892134859514902
sll0310	-0.0673715701220694	0.3160243265246745	-0.3833958966467439
sll0312	0.13659451810772893	-0.305911557549182	0.4425060756569109
sll0314	0.011044073346164578	0.41679350974183893	-0.40574943639567435
sll0318	-0.1281889298884981	-0.4196201227957912	0.29143119290729314
sll0319	-1.0637018519223365	-0.7552078236332667	-0.3084940282890698
sll0321	0.418567051069704	-0.05865687643899278	0.4772239275086968
sll0325	-0.3197527430556479	-0.484495280196024	0.16474253714037612
sll0327	-0.2579170239265377	0.3384828867322387	-0.5963999106587764
sll0328	-0.44484931063912975	0.08742687745300692	-0.5322761880921367
sll0335	-0.20234484778228568	0.1122806035663602	-0.3146254513486459
sll0350	0.6433782160618844	-0.2776313846047855	0.9210096006666699
sll0354	0.2567616916742335	0.5160668228405876	-0.25930513116635406
sll0355	0.06342379774628308	0.02038749604283281	0.04303630170345027
sll0359	-0.2838076452803346	0.6630503625393508	-0.9468580078196853
sll0360	0.0656911415886777	0.31535819773073265	-0.24966705614205495
sll0361	0.10913861373588304	0.21341429681633006	-0.10427568308044702
sll0364	0.19349413979682367	0.0350362673931387	0.15845787240368497
sll0369	-0.23344657917769904	0.6141549389965363	-0.8476015181742353
sll0371	-0.1396404108580143	0.2316094971748495	-0.3712499080328638
sll0372	0.3852733080588708	-0.36814503180574376	0.7534183398646146
sll0376	-0.2126064923036686	0.3959353980295118	-0.6085418903331804
sll0381	-0.025222796249070988	0.6859834844324744	-0.7112062806815453
sll0382	-0.06297878152127166	0.08825651599094139	-0.15123529751221304
sll0384	-1.4938792526250049	-0.7805054619111521	-0.7133737907138528
sll0385	-0.39743644407650813	-0.352781950995154	-0.04465449308135411
sll0394	0.04907851277172165	-0.19490278759150592	0.24398130036322757
sll0395	-0.07336605561144532	-0.08225467051759765	0.008888614906152323
sll0396	-0.875634653282255	-1.414821125703085	0.53918647242083
sll0397	-0.21193908007517934	-0.14272287410757817	-0.06921620596760117
sll0400	0.0019466947901699996	-0.20718661634244462	0.20913331113261463
sll0403	0.06006006443364735	0.07817662385813626	-0.018116559424488907
sll0405	-2.6054236477660138	-1.6621926546572592	-0.9432309931087546
sll0406	0.19675791951552427	0.17755064777120558	0.019207271744318688
sll0408	-0.008107288613855217	-0.3076890542789458	0.29958176566509054
sll0409	-0.24644820916923763	-0.7826225833143083	0.5361743741450707
sll0410	0.28317432899046924	-0.49575583427758424	0.7789301632680534
sll0412	0.1875826742148447	-0.6918598304349483	0.8794425046497929
sll0413	0.39175996171231986	-1.2996239455253162	1.6913839072376362
sll0414	-0.007683025198626388	-0.1877418689957554	0.18005884379712903
sll0415	0.5982046687733429	0.2261341324772547	0.3720705362960882
sll0418	0.23096397187050968	-0.320107992037676	0.5510719639081857
sll0419	0.09493738462258382	-0.2400114386620379	0.3349488232846217
sll0422	1.2160861175529964	0.8209668277343314	0.39511928981866506
sll0423	0.20581996368677716	-1.2166118919014313	1.4224318555882085
sll0424	0.3621388823943724	0.5606474039346367	-0.19850852154026433
sll0426	-0.642167695434894	-0.86151048210974	0.21934278667484597
sll0428	-0.09513513309962708	0.1435186063518669	-0.23865373945149398
sll0436	0.20219160777434955	0.040999109222006114	0.16119249855234344
sll0441	-0.08134578845451704	0.04952866293659235	-0.1308744513911094
sll0442	0.19595428579543572	0.3712375483358294	-0.17528326254039367
sll0443	0.04232175688348286	0.19832569210341622	-0.15600393521993336
sll0444	0.025912089092531197	-0.08947708799909115	0.11538917709162236
sll0445	-0.04602043677291221	-0.3249804004946795	0.2789599637217673
sll0446	0.09932523144307295	0.27330307158867345	-0.1739778401456005
sll0447	-0.014077107022349364	0.27226617156733135	-0.2863432785896807
sll0448	0.09736090486757573	0.260113715609781	-0.1627528107422053
sll0449	0.08290419044047276	0.054055815432524836	0.028848375007947923
sll0451	-0.024218491542653372	-0.4371741945442518	0.41295570300159845
sll0456	0.2869978595560295	-0.4167335355736947	0.7037313951297242
sll0462	-0.15936190666637212	0.7203994604797802	-0.8797613671461524
sll0470	-0.3563060750744137	-0.42206418020090913	0.06575810512649544
sll0471	0.053615564892341226	0.39892225912871265	-0.34530669423637145
sll0473	-0.09952409012639211	0.37135138075553115	-0.4708754708819233
sll0474	0.1675959864079194	-0.027214496198795304	0.19481048260671469
sll0477	-0.15139293752868518	-0.005289481734971749	-0.14610345579371342
sll0478	0.12175452817991972	0.38390577039417606	-0.26215124221425634
sll0479	0.08621000087899776	0.5350881444238231	-0.44887814354482536
sll0480	-0.18726075778240844	-0.6781044468378845	0.49084368905547604
sll0481	-0.009930818368678516	0.0522666035021342	-0.062197421870812716
sll0482	0.13792027798625803	0.20168800839049755	-0.06376773040423953
sll0484	0.16927765933807662	0.6094264495019844	-0.44014879016390784
sll0485	0.03372350819052853	0.2276594072673109	-0.19393589907678238
sll0486	0.010761030756871601	-0.12558038229784493	0.13634141305471653
sll0487	0.02546820294943556	0.6538214582659052	-0.6283532553164697
sll0488	-1.5428731825275028	-1.8724619041983825	0.3295887216708797
sll0489	0.10278302915355715	0.13499321585190693	-0.03221018669834978
sll0493	-0.21626845056413735	-0.05043417521715039	-0.16583427534698697
sll0494	-0.06095235951410019	0.08034085990888637	-0.14129321942298656
sll0496	0.48595659352556914	-0.33392816993537505	0.8198847634609442
sll0497	-0.12114805531610855	0.00162881652672228	-0.12277687184283083
sll0498	-0.39539669732308086	-0.515355446206782	0.11995874888370112
sll0499	-0.03961225842543003	0.17424857265725327	-0.2138608310826833
sll0501	0.7283955211942372	-0.20934257996287298	0.9377381011571102
sll0503	-0.2851892371239983	0.293028263250597	-0.5782175003745953
sll0505	-0.6130582341955371	1.5361194267920137	-2.149177660987551
sll0506	-2.203890803426568	-1.6828961293893505	-0.5209946740372173
sll0507	0.3070811143593504	0.07599224812138514	0.2310888662379653
sll0508	0.07228629670288565	0.3197302093220507	-0.24744391261916504
sll0509	0.5026049215988267	-0.0972426220307043	0.5998475436295311
sll0513	0.346203240505351	0.3496977623056901	-0.003494521800339101
sll0514	0.08250616968313018	0.3514616908052958	-0.26895552112216564
sll0518	0.22494487252395604	0.885445267742973	-0.660500395219017
sll0524	-0.10154186297402128	-0.21473288139615163	0.11319101842213035
sll0525	-0.06744026833831326	0.14195038195180662	-0.20939065029011988
sll0528	0.4214766819843001	-0.2058525446092564	0.6273292265935565
sll0529	-0.8682595680077007	-0.9115301067082102	0.043270538700509564
sll0536	0.04278241875807495	0.792426203200352	-0.749643784442277
sll0539	0.08400020644652396	0.2474893681744105	-0.16348916172788652
sll0540	-0.25902793927216977	0.21428999578536317	-0.47331793505753295
sll0543	-0.10893227460000651	0.26378313927255953	-0.372715413872566
sll0544	-0.7551097669398706	-1.0783510077130674	0.3232412407731967
sll0545	0.17941225175910733	-1.2470781605705754	1.4264904123296827
sll0546	0.11628165370413211	-0.01745426756244027	0.13373592126657238
sll0547	-0.01877517868517462	0.3579643847072369	-0.37673956339241155
sll0549	3.646677763629988e-5	0.44618817485799717	-0.44615170808036086
