locus_tag	GO_ID
slr0952	GO:0000287
slr0952	GO:0005737
slr0952	GO:0005829
slr0952	GO:0005986
slr0952	GO:0006000
slr0952	GO:0006002
slr0952	GO:0006094
slr0952	GO:0019253
slr0952	GO:0030388
slr0952	GO:0042132
slr0958	GO:0004817
slr0958	GO:0004825
slr0958	GO:0005524
slr0958	GO:0005737
slr0958	GO:0006423
slr0958	GO:0006431
slr0958	GO:0008270
slr1623	GO:0016655
slr1623	GO:0031676
slr1623	GO:0048038
slr1626	GO:0004150
slr1626	GO:0005737
slr1626	GO:0046654
slr1626	GO:0046656
slr1641	GO:0005524
slr1641	GO:0005737
slr1641	GO:0016887
slr1641	GO:0034605
slr1641	GO:0042026
slr1646	GO:0003725
slr1646	GO:0004525
slr1646	GO:0005737
slr1646	GO:0006364
slr1646	GO:0006396
slr1646	GO:0006397
slr1646	GO:0008033
slr1646	GO:0010468
slr1646	GO:0019843
slr1646	GO:0046872
sll1521	GO:0009055
sll1521	GO:0010181
sll1521	GO:0016646
sll0421	GO:0004018
sll0421	GO:0006189
sll0421	GO:0044208
sll0421	GO:0070626
sll0418	GO:0008168
sll0418	GO:0010189
sll0418	GO:0032259
sll0418	GO:0051741
sll0418	GO:0051742
sll0418	GO:0102550
slr0448	GO:0000725
slr0448	GO:0003684
slr0448	GO:0005524
slr0448	GO:0016887
slr0448	GO:0046872
slr0448	GO:0140664
sll0273	GO:0005886
sll0273	GO:0015385
sll0273	GO:0015386
sll0273	GO:0051453
sll0273	GO:0071805
sll0273	GO:0098719
sll0270	GO:0003677
sll0270	GO:0005524
sll0270	GO:0006268
sll0270	GO:0006269
sll0270	GO:0006270
sll0270	GO:0006302
sll0270	GO:0006310
sll0270	GO:0008270
sll0270	GO:0016787
sll0270	GO:0043138
sll0270	GO:1990077
slr0293	GO:0004375
slr0293	GO:0005829
slr0293	GO:0005960
slr0293	GO:0016594
slr0293	GO:0019464
slr0293	GO:0030170
slr0394	GO:0004618
slr0394	GO:0005524
slr0394	GO:0005829
slr0394	GO:0006094
slr0394	GO:0006096
slr0394	GO:0016310
slr0394	GO:0043531
sll0362	GO:0000049
sll0362	GO:0002161
sll0362	GO:0004813
sll0362	GO:0005524
sll0362	GO:0005829
sll0362	GO:0006419
sll0362	GO:0008270
slr0406	GO:0004151
slr0406	GO:0005737
slr0406	GO:0005829
slr0406	GO:0006207
slr0406	GO:0006221
slr0406	GO:0008270
slr0406	GO:0044205
sll0144	GO:0005524
sll0144	GO:0005737
sll0144	GO:0006225
sll0144	GO:0016310
sll0144	GO:0033862
sll0144	GO:0044210
slr0156	GO:0005524
slr0156	GO:0005737
slr0156	GO:0016887
slr0156	GO:0034605
slr0156	GO:0042026
slr0165	GO:0004176
slr0165	GO:0004252
slr0165	GO:0005737
slr0165	GO:0006515
slr0165	GO:0009368
slr0165	GO:0051117
slr1933	GO:0005829
slr1933	GO:0008830
slr1933	GO:0019305
slr1933	GO:0045226
sll1852	GO:0004550
sll1852	GO:0005524
sll1852	GO:0005737
sll1852	GO:0006183
sll1852	GO:0006228
sll1852	GO:0006241
sll1852	GO:0016310
sll1852	GO:0046872
slr1938	GO:0019284
slr1938	GO:0019509
slr1938	GO:0046523
slr1945	GO:0005829
slr1945	GO:0006007
slr1945	GO:0006096
slr1945	GO:0030145
slr1945	GO:0046537
slr0992	GO:0002131
slr0992	GO:0002132
slr0992	GO:0003723
slr0992	GO:0005737
slr0992	GO:0008175
slr0992	GO:0008757
slr0994	GO:0005737
slr0994	GO:0033819
slr0994	GO:0036211
sll0945	GO:0004373
sll0945	GO:0005978
sll0945	GO:0009011
sll0945	GO:0033201
slr1423	GO:0005524
slr1423	GO:0005737
slr1423	GO:0007049
slr1423	GO:0008360
slr1423	GO:0008763
slr1423	GO:0009252
slr1423	GO:0051301
slr1423	GO:0071555
slr1424	GO:0005829
slr1424	GO:0007049
slr1424	GO:0008360
slr1424	GO:0008762
slr1424	GO:0009252
slr1424	GO:0050660
slr1424	GO:0051301
slr1424	GO:0071555
slr1424	GO:0071949
slr1455	GO:0005524
slr1455	GO:0008272
slr1455	GO:0015419
slr1455	GO:0016887
slr1455	GO:0043190
slr1455	GO:0102025
slr1459	GO:0015979
slr1459	GO:0030089
slr1459	GO:0031676
sll0631	GO:0000166
sll0631	GO:0005737
sll0631	GO:0008734
sll0631	GO:0034628
sll0631	GO:0044318
slr0657	GO:0004072
slr0657	GO:0005829
slr0657	GO:0009088
slr0657	GO:0009089
slr0657	GO:0009090
slr0657	GO:0016310
slr0662	GO:0006527
slr0662	GO:0008295
slr0662	GO:0008792
slr0662	GO:0046872
sll0622	GO:0005829
sll0622	GO:0008987
sll0622	GO:0034628
sll0622	GO:0046872
sll0622	GO:0051539
slr1559	GO:0004764
slr1559	GO:0005829
slr1559	GO:0008652
slr1559	GO:0009073
slr1559	GO:0009423
slr1559	GO:0019632
slr1559	GO:0050661
slr1573	GO:0004000
slr1573	GO:0005507
slr1573	GO:0016491
slr1573	GO:0017061
slr1573	GO:0046936
sll1479	GO:0005829
sll1479	GO:0005975
sll1479	GO:0009051
sll1479	GO:0017057
sll0728	GO:0003989
sll0728	GO:0005524
sll0728	GO:0006633
sll0728	GO:0009317
sll0728	GO:0016743
sll0728	GO:2001295
slr0756	GO:0007623
slr1656	GO:0005886
slr1656	GO:0005975
slr1656	GO:0007049
slr1656	GO:0008360
slr1656	GO:0009252
slr1656	GO:0016757
slr1656	GO:0030259
slr1656	GO:0050511
slr1656	GO:0051301
slr1656	GO:0051991
slr1656	GO:0071555
slr1665	GO:0005829
slr1665	GO:0008837
slr1665	GO:0009089
slr0452	GO:0000287
slr0452	GO:0004160
slr0452	GO:0009082
slr0452	GO:0009097
slr0452	GO:0009099
slr0452	GO:0051537
slr0457	GO:0003723
slr0457	GO:0006400
slr0457	GO:0009982
slr0457	GO:0031119
slr0457	GO:0106029
slr0457	GO:1990481
slr1179	GO:0005524
slr1179	GO:0005975
slr1179	GO:0006040
slr1179	GO:0009254
slr1179	GO:0016301
slr1179	GO:0016310
slr1179	GO:0016773
slr1179	GO:0097175
sll1108	GO:0000166
sll1108	GO:0004309
sll1108	GO:0005737
sll1108	GO:0008253
sll1108	GO:0008254
sll1108	GO:0046872
sll1108	GO:0106411
sll0578	GO:0004638
sll0578	GO:0005524
sll0578	GO:0005829
sll0578	GO:0006189
sll0578	GO:0034028
sll0578	GO:0046872
sll0569	GO:0003684
sll0569	GO:0003697
sll0569	GO:0005524
sll0569	GO:0005737
sll0569	GO:0006281
sll0569	GO:0006310
sll0569	GO:0009432
sll0569	GO:0016887
sll0569	GO:0140664
slr0597	GO:0003937
slr0597	GO:0004643
slr0597	GO:0005829
slr0597	GO:0006189
slr0599	GO:0004674
slr0599	GO:0005524
slr0599	GO:0016310
slr0599	GO:0106310
sll1572	GO:0003676
sll1572	GO:0003887
sll1572	GO:0005737
sll1572	GO:0006260
sll1572	GO:0008408
sll1572	GO:0016539
slr0603	GO:0003676
slr0603	GO:0003887
slr0603	GO:0005737
slr0603	GO:0006260
slr0603	GO:0008408
slr0603	GO:0016539
slr0604	GO:0003924
slr0604	GO:0005525
slr0604	GO:0005886
slr0604	GO:0006412
slr0604	GO:0043022
slr0604	GO:0045727
slr0608	GO:0000105
slr0608	GO:0004635
slr0608	GO:0004636
slr0608	GO:0005524
slr0608	GO:0005737
slr0917	GO:0008710
slr0917	GO:0009102
slr0917	GO:0030170
ssl1690	GO:0016655
ssl1690	GO:0031676
ssl1690	GO:0048038
slr1418	GO:0004152
slr1418	GO:0005737
slr1418	GO:0005886
slr1418	GO:0006207
slr1418	GO:0009220
slr1418	GO:0044205
slr1418	GO:0106430
sll1787	GO:0000428
sll1787	GO:0003677
sll1787	GO:0003899
sll1787	GO:0006351
sll1787	GO:0032549
sll2005	GO:0003677
sll2005	GO:0003918
sll2005	GO:0005524
sll2005	GO:0005694
sll2005	GO:0005737
sll2005	GO:0006265
sll2005	GO:0016539
sll2005	GO:0046872
sll1629	GO:0000719
sll1629	GO:0003677
sll1629	GO:0003913
sll1629	GO:0071949
slr1516	GO:0004784
slr1516	GO:0046872
sll1994	GO:0004655
sll1994	GO:0005829
sll1994	GO:0006782
sll1994	GO:0006783
sll1994	GO:0008270
slr0752	GO:0000015
slr0752	GO:0000287
slr0752	GO:0004634
slr0752	GO:0005576
slr0752	GO:0006096
slr0752	GO:0009986
slr0585	GO:0000050
slr0585	GO:0000053
slr0585	GO:0004055
slr0585	GO:0005524
slr0585	GO:0005737
slr0585	GO:0006526
slr2067	GO:0015979
slr2067	GO:0030089
slr2067	GO:0031676
slr1986	GO:0015979
slr1986	GO:0030089
slr1986	GO:0031676
slr2075	GO:0005524
slr2075	GO:0005737
slr2075	GO:0044183
slr2075	GO:0046872
slr2075	GO:0051082
slr2075	GO:0051085
slr2075	GO:0051087
sll1578	GO:0015979
sll1578	GO:0030089
sll1578	GO:0031676
slr1469	GO:0000049
slr1469	GO:0001682
slr1469	GO:0004526
slr1469	GO:0030677
slr1469	GO:0042781
sll1091	GO:0004497
sll1091	GO:0015979
sll1091	GO:0015995
sll1091	GO:0045550
sll1091	GO:0071949
sll1091	GO:0102067
sll0409	GO:0000287
sll0409	GO:0009234
sll0409	GO:0042372
sll0409	GO:0043748
sll0402	GO:0004069
sll0402	GO:0005737
sll0402	GO:0009058
sll0402	GO:0030170
slr0050	GO:0008270
slr0050	GO:0042781
sll0065	GO:0003984
sll0065	GO:0005829
sll0065	GO:0009097
sll0065	GO:0009099
sll0065	GO:1990610
slr0054	GO:0004143
slr0054	GO:0005524
slr0054	GO:0005886
slr0054	GO:0008654
slr0054	GO:0016310
slr0054	GO:0046872
sll0058	GO:0005524
sll0058	GO:0005829
sll0058	GO:0016887
sll0058	GO:0031072
sll0058	GO:0042026
sll0058	GO:0044183
sll0058	GO:0051082
sll0058	GO:0051085
sll0058	GO:0140662
slr0474	GO:0000160
sll0459	GO:0003677
sll0459	GO:0005524
sll0459	GO:0005737
sll0459	GO:0006289
sll0459	GO:0009380
sll0459	GO:0009381
sll0459	GO:0009432
sll0459	GO:0016887
slr0477	GO:0004644
slr0477	GO:0005737
slr0477	GO:0005829
slr0477	GO:0006189
sll0454	GO:0000049
sll0454	GO:0000287
sll0454	GO:0004826
sll0454	GO:0005524
sll0454	GO:0005737
sll0454	GO:0006432
sll0684	GO:0005315
sll0684	GO:0005524
sll0684	GO:0005886
sll0684	GO:0015415
sll0684	GO:0016887
sll0683	GO:0005315
sll0683	GO:0005524
sll0683	GO:0005886
sll0683	GO:0015415
sll0683	GO:0016887
ssl0707	GO:0005524
ssl0707	GO:0005829
ssl0707	GO:0006808
ssl0707	GO:0030234
slr0861	GO:0000287
slr0861	GO:0004644
slr0861	GO:0005524
slr0861	GO:0005829
slr0861	GO:0006189
slr0861	GO:0016874
slr0861	GO:0043815
sll1398	GO:0009654
sll1398	GO:0015979
sll1398	GO:0030096
sll1398	GO:0031676
slr0899	GO:0003677
slr0899	GO:0008824
slr0899	GO:0009439
slr0901	GO:0005525
slr0901	GO:0006777
slr0901	GO:0019008
slr0901	GO:0046872
slr0901	GO:0051539
slr0901	GO:0061798
slr0901	GO:0061799
slr0901	GO:1904047
slr0905	GO:0015979
slr0905	GO:0016491
slr0905	GO:0031419
slr0905	GO:0036070
slr0905	GO:0046872
slr0905	GO:0051539
sll0892	GO:0004068
sll0892	GO:0005829
sll0892	GO:0006523
sll0892	GO:0015940
sll0542	GO:0003987
sll0542	GO:0005524
sll0542	GO:0005829
sll0542	GO:0006085
sll0542	GO:0016208
sll0542	GO:0019427
sll0542	GO:0046872
slr0833	GO:0003677
slr0833	GO:0003678
slr0833	GO:0004519
slr0833	GO:0005524
slr0833	GO:0005829
slr0833	GO:0006268
slr0833	GO:0006269
slr0833	GO:0016539
slr0833	GO:0016887
slr0833	GO:1990077
slr0838	GO:0004637
slr0838	GO:0004641
slr0838	GO:0005524
slr0838	GO:0005829
slr0838	GO:0006164
slr0838	GO:0006189
slr0838	GO:0046084
sll0825	GO:0000049
sll0825	GO:0000166
sll0825	GO:0008033
sll0825	GO:0031123
sll0825	GO:0046872
sll0825	GO:0052927
slr0844	GO:0003954
slr0844	GO:0005886
slr0844	GO:0008137
slr0844	GO:0015990
slr0844	GO:0042773
slr0844	GO:0048038
slr0847	GO:0004595
slr0847	GO:0005524
slr0847	GO:0005737
slr0847	GO:0015937
slr0033	GO:0005524
slr0033	GO:0006412
slr0033	GO:0006450
slr0033	GO:0050566
slr0033	GO:0050567
slr0033	GO:0070681
sll0037	GO:0009236
sll0037	GO:0016852
sll0037	GO:0046872
sll0037	GO:0051539
slr0040	GO:0005886
slr0040	GO:0006811
slr0043	GO:0005524
slr0043	GO:0005886
slr0043	GO:0006811
slr0043	GO:0015112
slr0043	GO:0016887
slr0044	GO:0005524
slr0044	GO:0005886
slr0044	GO:0006811
slr0044	GO:0015112
slr0044	GO:0016887
slr0525	GO:0008168
slr0525	GO:0015979
slr0525	GO:0032259
slr0525	GO:0036068
slr0525	GO:0046406
slr0527	GO:0005524
slr0527	GO:0008270
slr0527	GO:0008616
slr0527	GO:0016879
slr0529	GO:0005886
slr0529	GO:0008643
slr0530	GO:0005886
slr0530	GO:0008643
slr0530	GO:0055085
slr0531	GO:0005886
slr0531	GO:0008643
slr0531	GO:0055085
sll0505	GO:0004016
sll0505	GO:0005524
sll0505	GO:0005886
sll0505	GO:0006171
sll0505	GO:0019932
sll0505	GO:0106408
sll0504	GO:0008836
sll0504	GO:0009089
sll0504	GO:0030170
slr0926	GO:0002083
slr0926	GO:0005886
slr0926	GO:0006783
slr0926	GO:0008412
slr0926	GO:0008495
slr0926	GO:0010236
slr0926	GO:0047293
sll0897	GO:0005524
sll0897	GO:0005737
sll0897	GO:0006260
sll0897	GO:0008270
sll0897	GO:0009408
sll0897	GO:0031072
sll0897	GO:0042026
sll0897	GO:0051082
sll0897	GO:0051085
sll0896	GO:0000287
sll0896	GO:0003677
sll0896	GO:0005737
sll0896	GO:0006281
sll0896	GO:0006310
sll0896	GO:0008821
sll0896	GO:0048476
sll0535	GO:0005524
sll0535	GO:0008270
sll0535	GO:0009376
sll0535	GO:0016887
sll0535	GO:0046983
sll0535	GO:0051082
sll0535	GO:0051301
sll0535	GO:0051603
sll0535	GO:0140662
sll0533	GO:0003755
sll0533	GO:0005737
sll0533	GO:0007049
sll0533	GO:0015031
sll0533	GO:0043022
sll0533	GO:0043335
sll0533	GO:0044183
sll0533	GO:0051083
sll0533	GO:0051301
sll0533	GO:0061077
slr0550	GO:0005829
slr0550	GO:0008840
slr0550	GO:0009089
slr0550	GO:0019877
slr0553	GO:0004140
slr0553	GO:0005524
slr0553	GO:0005737
slr0553	GO:0015937
slr0553	GO:0016310
slr0557	GO:0002161
slr0557	GO:0004822
slr0557	GO:0004832
slr0557	GO:0005524
slr0557	GO:0005829
slr0557	GO:0006428
slr0557	GO:0006438
slr0321	GO:0000028
slr0321	GO:0003924
slr0321	GO:0005525
slr0321	GO:0005829
slr0321	GO:0005886
slr0321	GO:0019843
slr0321	GO:0043024
slr0321	GO:0070181
slr0335	GO:0015979
slr0335	GO:0016829
slr0335	GO:0030089
slr0335	GO:0031676
slr0185	GO:0000287
slr0185	GO:0004588
slr0185	GO:0006222
slr0185	GO:0019856
slr0185	GO:0044205
slr0379	GO:0004798
slr0379	GO:0005524
slr0379	GO:0005737
slr0379	GO:0005829
slr0379	GO:0006227
slr0379	GO:0006233
slr0379	GO:0006235
slr0379	GO:0016310
slr0381	GO:0004462
slr0381	GO:0005737
slr0381	GO:0019243
slr0381	GO:0046872
slr0772	GO:0005524
slr0772	GO:0016636
slr0772	GO:0016730
slr0772	GO:0019685
slr0772	GO:0036068
slr0772	GO:0046872
slr0772	GO:0051539
sll0755	GO:0005737
sll0755	GO:0008379
sll0755	GO:0034599
sll0755	GO:0045454
sll0753	GO:0000105
sll0753	GO:0004477
sll0753	GO:0004488
sll0753	GO:0005829
sll0753	GO:0006164
sll0753	GO:0009086
sll0753	GO:0035999
slr0346	GO:0003725
slr0346	GO:0004525
slr0346	GO:0005737
slr0346	GO:0006364
slr0346	GO:0006396
slr0346	GO:0006397
slr0346	GO:0008033
slr0346	GO:0010468
slr0346	GO:0019843
slr0346	GO:0046872
sll0322	GO:0003725
sll0322	GO:0008270
sll0322	GO:0016743
sll0322	GO:0016874
slr0348	GO:0016114
slr0348	GO:0019288
slr0348	GO:0046872
slr0348	GO:0050992
slr0348	GO:0051539
slr0348	GO:0051745
sll0019	GO:0030145
sll0019	GO:0030604
sll0019	GO:0051484
sll0019	GO:0070402
sll0018	GO:0004332
sll0018	GO:0006096
sll0018	GO:0008270
sll0017	GO:0005737
sll0017	GO:0006782
sll0017	GO:0008483
sll0017	GO:0015995
sll0017	GO:0030170
sll0017	GO:0042286
slr0011	GO:0005737
slr0011	GO:0015977
slr0011	GO:0015979
slr0011	GO:0031470
slr0011	GO:0044183
slr0011	GO:0110102
slr0017	GO:0005737
slr0017	GO:0007049
slr0017	GO:0008360
slr0017	GO:0008760
slr0017	GO:0009252
slr0017	GO:0019277
slr0017	GO:0051301
slr0017	GO:0071555
slr0018	GO:0004333
slr0018	GO:0006099
slr0018	GO:0006106
slr0018	GO:0006108
slr0018	GO:0045239
slr0020	GO:0003677
slr0020	GO:0003678
slr0020	GO:0005524
slr0020	GO:0006281
slr0020	GO:0006310
slr0020	GO:0016887
sll0210	GO:0005886
sll0210	GO:0008360
sll0210	GO:0009252
sll0210	GO:0016311
sll0210	GO:0046677
sll0210	GO:0050380
sll0210	GO:0071555
slr0216	GO:0005524
slr0216	GO:0005525
slr0216	GO:0008820
slr0216	GO:0009236
slr0216	GO:0016310
slr0216	GO:0043752
sll0209	GO:0016491
sll0208	GO:0009924
sll0208	GO:0046914
sll0208	GO:1990465
sll0204	GO:0002098
sll0204	GO:0005829
sll0204	GO:0030488
sll0204	GO:0030698
sll0204	GO:0047151
sll0204	GO:0050660
sll0616	GO:0005524
sll0616	GO:0006605
sll0616	GO:0008564
sll0616	GO:0017038
sll0616	GO:0031676
sll0616	GO:0065002
slr0636	GO:0005886
slr0636	GO:0008818
slr0636	GO:0009236
slr0636	GO:0051073
sll0603	GO:0000287
sll0603	GO:0009234
sll0603	GO:0030145
sll0603	GO:0030976
sll0603	GO:0042372
sll0603	GO:0070204
slr0649	GO:0004825
slr0649	GO:0005524
slr0649	GO:0005737
slr0649	GO:0006431
slr0649	GO:0046872
slr0417	GO:0003677
slr0417	GO:0005524
slr0417	GO:0005694
slr0417	GO:0005737
slr0417	GO:0006261
slr0417	GO:0006265
slr0417	GO:0009330
slr0417	GO:0034335
sll0379	GO:0005737
sll0379	GO:0008780
sll0379	GO:0009245
sll0379	GO:0031470
sll0379	GO:0043886
sll0378	GO:0004851
sll0378	GO:0009236
sll0378	GO:0019354
sll0378	GO:0032259
sll0377	GO:0000716
sll0377	GO:0003677
sll0377	GO:0003684
sll0377	GO:0004386
sll0377	GO:0005524
sll0377	GO:0005737
sll0377	GO:0006355
sll0377	GO:0015616
sll0377	GO:0016787
sll0377	GO:0043175
slr0426	GO:0003934
slr0426	GO:0005525
slr0426	GO:0005737
slr0426	GO:0006729
slr0426	GO:0006730
slr0426	GO:0008270
slr0426	GO:0035998
slr0426	GO:0046654
slr0194	GO:0004751
slr0194	GO:0005829
slr0194	GO:0006014
slr0194	GO:0009052
slr0204	GO:0042372
slr0204	GO:0047617
sll0179	GO:0000049
sll0179	GO:0004818
sll0179	GO:0005524
sll0179	GO:0005829
sll0179	GO:0006424
sll0179	GO:0008270
ssr0330	GO:0015979
ssr0330	GO:0016491
slr0212	GO:0005829
slr0212	GO:0008270
slr0212	GO:0008705
slr0212	GO:0009086
slr0212	GO:0031419
slr0212	GO:0032259
slr0212	GO:0046653
slr0212	GO:0050667
slr0077	GO:0006534
slr0077	GO:0030170
slr0077	GO:0031071
sll0083	GO:0005737
sll0083	GO:0005975
sll0083	GO:0008270
sll0083	GO:0008968
sll0083	GO:0097367
sll0083	GO:2001061
slr0078	GO:0008616
slr0078	GO:0046872
slr0078	GO:0070497
slr0080	GO:0000287
slr0080	GO:0003676
slr0080	GO:0004523
slr0080	GO:0005737
slr0080	GO:0006401
slr0082	GO:0005829
slr0082	GO:0035597
slr0082	GO:0035600
slr0082	GO:0046872
slr0082	GO:0051539
slr0082	GO:0103039
slr0084	GO:0000105
slr0084	GO:0000107
slr0084	GO:0004359
slr0084	GO:0005737
slr0084	GO:0006541
slr0084	GO:0016829
sll0078	GO:0000049
sll0078	GO:0004829
sll0078	GO:0005524
sll0078	GO:0005737
sll0078	GO:0006435
sll0078	GO:0046872
sll0480	GO:0010285
sll0480	GO:0030170
sll0480	GO:0033362
slr0519	GO:0004642
slr0519	GO:0005524
slr0519	GO:0005737
slr0519	GO:0006189
slr0523	GO:0000287
slr0523	GO:0004141
slr0523	GO:0005524
slr0523	GO:0005829
slr0523	GO:0009102
sll0587	GO:0000287
sll0587	GO:0004743
sll0587	GO:0005524
sll0587	GO:0005737
sll0587	GO:0005829
sll0587	GO:0006096
sll0587	GO:0016301
sll0587	GO:0016310
sll0587	GO:0030955
sll0102	GO:0005737
sll0102	GO:0015977
sll0102	GO:0015979
sll0102	GO:0110102
slr0118	GO:0005829
slr0118	GO:0008270
slr0118	GO:0009228
slr0118	GO:0009229
slr0118	GO:0016830
slr0118	GO:0051539
slr0120	GO:0002128
slr0120	GO:0003723
slr0120	GO:0005829
slr0120	GO:0052665
slr0120	GO:0052666
sll0290	GO:0005524
sll0290	GO:0006799
sll0290	GO:0008976
sll0290	GO:0009358
sll0290	GO:0016310
sll0290	GO:0046872
sll0289	GO:0000917
sll0289	GO:0005524
sll0289	GO:0005829
sll0289	GO:0009898
sll0289	GO:0016887
sll0289	GO:0036214
sll0289	GO:0051782
slr0301	GO:0005524
slr0301	GO:0006090
slr0301	GO:0006094
slr0301	GO:0008986
slr0301	GO:0016310
slr0301	GO:0046872
slr0319	GO:0008658
slr0319	GO:0008800
slr0319	GO:0017001
slr0319	GO:0046677
slr0319	GO:0071555
sll0798	GO:0000155
sll0798	GO:0005886
sll0792	GO:0003677
sll0792	GO:0003700
sll0792	GO:0046872
slr0707	GO:0003677
slr0707	GO:0003887
slr0707	GO:0006261
slr0707	GO:0006302
slr0707	GO:0008408
slr0711	GO:0005737
slr0711	GO:0008616
slr0711	GO:0033739
sll0660	GO:0005737
sll0660	GO:0008615
sll0660	GO:0042823
sll0660	GO:0046872
sll0660	GO:0050570
sll0660	GO:0051287
slr0713	GO:0002099
slr0713	GO:0005737
slr0713	GO:0005829
slr0713	GO:0008479
slr0713	GO:0008616
slr0713	GO:0046872
slr0713	GO:0101030
sll0657	GO:0005886
sll0657	GO:0007049
sll0657	GO:0008360
sll0657	GO:0008963
sll0657	GO:0009252
sll0657	GO:0016780
sll0657	GO:0044038
sll0657	GO:0046872
sll0657	GO:0051301
sll0657	GO:0051992
sll0657	GO:0071555
sll0745	GO:0003872
sll0745	GO:0005524
sll0745	GO:0005737
sll0745	GO:0006002
sll0745	GO:0046872
sll0745	GO:0047334
sll0336	GO:0003989
sll0336	GO:0005524
sll0336	GO:0006633
sll0336	GO:0008270
sll0336	GO:0009317
sll0336	GO:0016743
sll0336	GO:2001295
slr0444	GO:0003866
slr0444	GO:0005737
slr0444	GO:0008652
slr0444	GO:0009073
slr0444	GO:0009423
slr0506	GO:0015979
slr0506	GO:0015995
slr0506	GO:0016630
sll0534	GO:0004176
sll0534	GO:0004252
sll0534	GO:0005737
sll0534	GO:0006515
sll0534	GO:0009368
sll0534	GO:0051117
slr0783	GO:0004807
slr0783	GO:0005829
slr0783	GO:0006094
slr0783	GO:0006096
slr0783	GO:0019563
slr0783	GO:0046166
slr0747	GO:0005524
slr0747	GO:0008643
slr0747	GO:0016887
slr0747	GO:0055052
slr0747	GO:0140359
sll1899	GO:0005886
sll1899	GO:0006783
sll1899	GO:0008495
sll1899	GO:0048034
sll1574	GO:0004674
sll1574	GO:0005524
sll1574	GO:0016310
sll1574	GO:0106310
sll1575	GO:0004674
sll1575	GO:0005524
sll1575	GO:0016310
sll1575	GO:0106310
sll0771	GO:0005351
sll0771	GO:0005886
sll0771	GO:0008643
sll0771	GO:0016020
sll0772	GO:0008643
sll0772	GO:0015288
sll0772	GO:0016020
sll0191	GO:0005506
sll0191	GO:0016705
sll0191	GO:0031418
sll0191	GO:0051213
sll0415	GO:0005524
sll0415	GO:0016887
sll1745	GO:0003735
sll1745	GO:0006412
sll1745	GO:0022625
sll1745	GO:0070180
sll1322	GO:0015986
sll1322	GO:0031676
sll1322	GO:0045259
sll1322	GO:0045263
sll1322	GO:0046933
sll1321	GO:0005886
sll1321	GO:0045263
sll1321	GO:1902600
sll0248	GO:0009055
sll0248	GO:0010181
slr1463	GO:0003746
slr1463	GO:0003924
slr1463	GO:0005525
slr1463	GO:0005737
slr1463	GO:0032790
sll0819	GO:0009538
sll0819	GO:0015979
sll0819	GO:0030094
sll1423	GO:0003677
sll1423	GO:0003700
sll1744	GO:0000049
sll1744	GO:0003735
sll1744	GO:0006412
sll1744	GO:0006417
sll1744	GO:0015934
sll1744	GO:0019843
sll1743	GO:0003735
sll1743	GO:0006412
sll1743	GO:0022625
sll1743	GO:0070180
sll1740	GO:0003735
sll1740	GO:0006412
sll1740	GO:0022625
sll1742	GO:0005829
sll1742	GO:0006353
sll1742	GO:0031564
sll1742	GO:0032784
sll1742	GO:0140673
slr1655	GO:0009538
slr1655	GO:0015979
slr1655	GO:0030094
slr1655	GO:0031676
slr1860	GO:0007165
slr1860	GO:0016020
slr1860	GO:0016787
ssl3335	GO:0006605
ssl3335	GO:0008320
ssl3335	GO:0009306
ssl3335	GO:0031676
ssl3335	GO:0043952
ssl3335	GO:0065002
sll1242	GO:0008168
sll1242	GO:0031419
sll1242	GO:0032259
sll1242	GO:0046872
sll1242	GO:0051539
sll1245	GO:0009055
sll1245	GO:0015979
sll1245	GO:0020037
sll1245	GO:0046872
sll1244	GO:0003735
sll1244	GO:0006412
sll1244	GO:0019843
sll1244	GO:0022625
slr0500	GO:0000105
slr0500	GO:0004424
slr0500	GO:0005737
slr0628	GO:0003735
slr0628	GO:0005737
slr0628	GO:0006412
slr0628	GO:0015935
slr0628	GO:0019843
ssr1399	GO:0003735
ssr1399	GO:0006412
ssr1399	GO:0022627
ssr1399	GO:0070181
ssl0601	GO:0003735
ssl0601	GO:0005840
ssl0601	GO:0006412
ssl0601	GO:1990904
sll0767	GO:0000027
sll0767	GO:0003735
sll0767	GO:0006412
sll0767	GO:0019843
sll0767	GO:0022625
ssr1398	GO:0003735
ssr1398	GO:0005737
ssr1398	GO:0005840
ssr1398	GO:0006412
ssr1398	GO:1990904
ssl1426	GO:0003735
ssl1426	GO:0006412
ssl1426	GO:0022625
sll0848	GO:0003688
sll0848	GO:0005524
sll0848	GO:0005737
sll0848	GO:0005886
sll0848	GO:0006260
sll0848	GO:0006270
sll0848	GO:0006275
sll0848	GO:0016887
slr0233	GO:0005737
slr0233	GO:0005829
slr0233	GO:0015035
slr0233	GO:0045454
sll0495	GO:0003676
sll0495	GO:0004816
sll0495	GO:0005524
sll0495	GO:0005737
sll0495	GO:0006421
sll0766	GO:0006508
sll0766	GO:0008237
sll0766	GO:0046872
slr0067	GO:0005524
slr0067	GO:0016226
slr0067	GO:0016887
slr0067	GO:0046872
slr0067	GO:0051539
slr0067	GO:0140663
slr0199	GO:0006541
slr0199	GO:0016740
slr0199	GO:0052699
sll0194	GO:0009977
sll0194	GO:0033281
sll0194	GO:0043953
sll0194	GO:0065002
sll0108	GO:0005886
sll0108	GO:0008519
sll0108	GO:0072488
sll0108	GO:0097272
sll0537	GO:0005886
sll0537	GO:0007165
sll0537	GO:0008519
