# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "BG11_control_t0_r1_T1.featureCounts.txt" "BG11_control_t0_r1_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	BG11_control_t0_r1_T1.bam
sll0273|49	sll0273|49	1	19	.	19	357
glpD|91	glpD|91	1	22	.	22	93
glpD|109	glpD|109	1	18	.	18	34
glpD|79	glpD|79	1	22	.	22	347
glpD|31	glpD|31	1	22	.	22	147
glpD|11	glpD|11	1	20	.	20	135
psbV|127	psbV|127	1	17	.	17	97
psbV|67	psbV|67	1	21	.	21	120
psbV|85	psbV|85	1	21	.	21	439
psbV|100	psbV|100	1	21	.	21	238
psbV|52	psbV|52	1	20	.	20	65
sucD|119	sucD|119	1	19	.	19	69
sucD|172	sucD|172	1	20	.	20	548
sucD|48	sucD|48	1	20	.	20	128
sucD|188	sucD|188	1	17	.	17	377
sucD|91	sucD|91	1	18	.	18	276
sll0910|704	sll0910|704	1	19	.	19	162
sll0910|143	sll0910|143	1	22	.	22	149
sll0910|737	sll0910|737	1	17	.	17	770
sll0910|755	sll0910|755	1	17	.	17	146
glpK|31	glpK|31	1	22	.	22	322
glpK|126	glpK|126	1	17	.	17	134
glpK|208	glpK|208	1	22	.	22	66
glpK|46	glpK|46	1	18	.	18	217
glpK|115	glpK|115	1	19	.	19	344
psbZ|148	psbZ|148	1	17	.	17	212
psbZ|97	psbZ|97	1	17	.	17	220
psbZ|110	psbZ|110	1	18	.	18	129
psbZ|73	psbZ|73	1	21	.	21	662
psbZ|133	psbZ|133	1	21	.	21	116
sll0005|83	sll0005|83	1	17	.	17	192
sll0005|25	sll0005|25	1	21	.	21	333
sll0005|96	sll0005|96	1	17	.	17	127
sll0005|10	sll0005|10	1	19	.	19	559
sll0005|123	sll0005|123	1	17	.	17	154
sll0007|64	sll0007|64	1	19	.	19	194
sll0007|109	sll0007|109	1	20	.	20	298
sll0007|137	sll0007|137	1	22	.	22	97
sll0007|52	sll0007|52	1	20	.	20	246
sll0007|10	sll0007|10	1	22	.	22	260
sll0318|5	sll0318|5	1	17	.	17	133
sll0318|69	sll0318|69	1	19	.	19	398
sll0318|16	sll0318|16	1	21	.	21	410
sll0318|32	sll0318|32	1	17	.	17	388
sll0318|98	sll0318|98	1	21	.	21	250
sll0319|29	sll0319|29	1	19	.	19	404
sll0319|17	sll0319|17	1	18	.	18	235
sll0319|60	sll0319|60	1	21	.	21	352
sll0319|40	sll0319|40	1	20	.	20	813
sll0319|76	sll0319|76	1	22	.	22	528
aspC|25	aspC|25	1	22	.	22	282
aspC|132	aspC|132	1	21	.	21	173
aspC|61	aspC|61	1	20	.	20	91
aspC|88	aspC|88	1	18	.	18	352
aspC|101	aspC|101	1	20	.	20	424
sll0314|243	sll0314|243	1	22	.	22	128
sll0314|138	sll0314|138	1	18	.	18	234
sll0314|106	sll0314|106	1	17	.	17	146
sll0314|155	sll0314|155	1	18	.	18	193
sll0314|120	sll0314|120	1	21	.	21	172
sll0310|84	sll0310|84	1	21	.	21	89
sll0310|55	sll0310|55	1	18	.	18	174
sll0310|25	sll0310|25	1	21	.	21	362
sll0310|14	sll0310|14	1	18	.	18	218
sll0310|44	sll0310|44	1	18	.	18	230
sll0312|23	sll0312|23	1	20	.	20	121
sll0312|9	sll0312|9	1	18	.	18	91
sll0312|40	sll0312|40	1	22	.	22	469
sll0312|106	sll0312|106	1	21	.	21	115
sll0312|76	sll0312|76	1	17	.	17	155
slr0345|110	slr0345|110	1	18	.	18	154
slr0345|96	slr0345|96	1	22	.	22	193
slr0345|61	slr0345|61	1	17	.	17	154
slr0345|73	slr0345|73	1	22	.	22	17
slr0345|49	slr0345|49	1	22	.	22	196
slr0347|25	slr0347|25	1	20	.	20	196
slr0347|252	slr0347|252	1	19	.	19	597
slr0347|70	slr0347|70	1	17	.	17	115
slr0347|4	slr0347|4	1	22	.	22	231
slr0347|180	slr0347|180	1	20	.	20	210
slr0341|57	slr0341|57	1	20	.	20	500
slr0341|45	slr0341|45	1	17	.	17	3436
slr0341|102	slr0341|102	1	21	.	21	399
slr0341|10	slr0341|10	1	20	.	20	749
slr0341|76	slr0341|76	1	18	.	18	319
ycf47|110	ycf47|110	1	19	.	19	84
ycf47|55	ycf47|55	1	19	.	19	134
ycf47|40	ycf47|40	1	19	.	19	316
ycf47|127	ycf47|127	1	22	.	22	137
ycf47|77	ycf47|77	1	22	.	22	337
slr0016|310	slr0016|310	1	20	.	20	309
slr0016|298	slr0016|298	1	18	.	18	124
slr0016|14	slr0016|14	1	22	.	22	920
slr0016|233	slr0016|233	1	21	.	21	161
slr0016|29	slr0016|29	1	18	.	18	352
slr0348|47	slr0348|47	1	17	.	17	105
slr0348|65	slr0348|65	1	22	.	22	126
slr0348|104	slr0348|104	1	18	.	18	180
slr0348|32	slr0348|32	1	22	.	22	71
slr0348|166	slr0348|166	1	18	.	18	320
slr0013|105	slr0013|105	1	21	.	21	249
slr0013|44	slr0013|44	1	20	.	20	587
slr0013|61	slr0013|61	1	19	.	19	184
slr0013|74	slr0013|74	1	20	.	20	128
slr0013|133	slr0013|133	1	17	.	17	58
slr0322|158	slr0322|158	1	19	.	19	248
slr0322|67	slr0322|67	1	19	.	19	376
slr0322|85	slr0322|85	1	18	.	18	491
slr0322|12	slr0322|12	1	19	.	19	185
slr0322|147	slr0322|147	1	18	.	18	686
hypF|76	hypF|76	1	22	.	22	126
hypF|57	hypF|57	1	20	.	20	342
hypF|10	hypF|10	1	22	.	22	378
hypF|112	hypF|112	1	19	.	19	160
hypF|26	hypF|26	1	17	.	17	197
sll0944|174	sll0944|174	1	22	.	22	691
sll0944|30	sll0944|30	1	22	.	22	338
sll0944|144	sll0944|144	1	18	.	18	86
sll0944|188	sll0944|188	1	21	.	21	406
sll0944|160	sll0944|160	1	22	.	22	307
yibO|85	yibO|85	1	17	.	17	212
yibO|38	yibO|38	1	22	.	22	133
yibO|59	yibO|59	1	18	.	18	213
yibO|19	yibO|19	1	21	.	21	456
yibO|97	yibO|97	1	22	.	22	307
secD|109	secD|109	1	22	.	22	484
secD|52	secD|52	1	22	.	22	130
secD|75	secD|75	1	18	.	18	144
secD|132	secD|132	1	17	.	17	54
secD|147	secD|147	1	22	.	22	255
slr0355|182	slr0355|182	1	19	.	19	288
slr0355|122	slr0355|122	1	21	.	21	99
slr0355|21	slr0355|21	1	17	.	17	245
slr0355|193	slr0355|193	1	18	.	18	136
slr0355|84	slr0355|84	1	17	.	17	195
fumC|79	fumC|79	1	17	.	17	85
fumC|55	fumC|55	1	19	.	19	151
fumC|25	fumC|25	1	18	.	18	363
fumC|126	fumC|126	1	22	.	22	298
fumC|10	fumC|10	1	20	.	20	249
ctpA|78	ctpA|78	1	19	.	19	158
ctpA|55	ctpA|55	1	22	.	22	202
ctpA|140	ctpA|140	1	20	.	20	442
ctpA|124	ctpA|124	1	22	.	22	226
ctpA|97	ctpA|97	1	17	.	17	244
ssr0349|53	ssr0349|53	1	17	.	17	193
ssr0349|40	ssr0349|40	1	21	.	21	846
ssr0349|100	ssr0349|100	1	19	.	19	188
ssr0349|127	ssr0349|127	1	17	.	17	149
slr0989|100	slr0989|100	1	17	.	17	450
slr0989|88	slr0989|88	1	17	.	17	332
slr0989|73	slr0989|73	1	17	.	17	293
slr0989|117	slr0989|117	1	20	.	20	228
slr0989|52	slr0989|52	1	17	.	17	95
sll0208|103	sll0208|103	1	18	.	18	215
sll0208|76	sll0208|76	1	22	.	22	246
sll0208|37	sll0208|37	1	19	.	19	209
sll0208|3	sll0208|3	1	20	.	20	222
sll0208|58	sll0208|58	1	20	.	20	631
odhB|21	odhB|21	1	17	.	17	271
odhB|183	odhB|183	1	20	.	20	212
odhB|201	odhB|201	1	21	.	21	285
odhB|164	odhB|164	1	17	.	17	542
odhB|34	odhB|34	1	17	.	17	196
sll0328|15	sll0328|15	1	22	.	22	95
sll0328|111	sll0328|111	1	20	.	20	298
sll0328|190	sll0328|190	1	17	.	17	143
sll0328|334	sll0328|334	1	17	.	17	66
sll0328|3	sll0328|3	1	20	.	20	225
sarA|137	sarA|137	1	19	.	19	104
sarA|71	sarA|71	1	18	.	18	419
sarA|171	sarA|171	1	17	.	17	126
sarA|119	sarA|119	1	21	.	21	133
sarA|4	sarA|4	1	19	.	19	268
rbcX|103	rbcX|103	1	20	.	20	185
rbcX|56	rbcX|56	1	21	.	21	100
rbcX|83	rbcX|83	1	21	.	21	13
rbcX|131	rbcX|131	1	19	.	19	276
rbcX|70	rbcX|70	1	22	.	22	82
sll0321|79	sll0321|79	1	18	.	18	169
sll0321|176	sll0321|176	1	21	.	21	272
sll0321|104	sll0321|104	1	22	.	22	182
sll0321|200	sll0321|200	1	18	.	18	181
sll0321|187	sll0321|187	1	19	.	19	154
sll0008|411	sll0008|411	1	17	.	17	187
sll0008|91	sll0008|91	1	18	.	18	286
gcvT|61	gcvT|61	1	19	.	19	145
gcvT|73	gcvT|73	1	18	.	18	604
gcvT|14	gcvT|14	1	18	.	18	914
gcvT|30	gcvT|30	1	19	.	19	323
gcvT|41	gcvT|41	1	19	.	19	224
sll0327|127	sll0327|127	1	21	.	21	234
sll0327|46	sll0327|46	1	22	.	22	226
sll0327|160	sll0327|160	1	20	.	20	319
sll0327|139	sll0327|139	1	19	.	19	417
sll0327|100	sll0327|100	1	19	.	19	296
rnd|123	rnd|123	1	22	.	22	101
rnd|109	rnd|109	1	18	.	18	91
rnd|16	rnd|16	1	17	.	17	67
rnd|51	rnd|51	1	18	.	18	460
rnd|3	rnd|3	1	20	.	20	345
slr1930|49	slr1930|49	1	17	.	17	215
slr1930|259	slr1930|259	1	21	.	21	1269
slr1930|118	slr1930|118	1	17	.	17	68
slr1930|132	slr1930|132	1	18	.	18	80
slr1930|200	slr1930|200	1	19	.	19	257
slr1932|175	slr1932|175	1	18	.	18	302
slr1932|40	slr1932|40	1	17	.	17	388
slr1932|190	slr1932|190	1	20	.	20	236
slr1932|307	slr1932|307	1	20	.	20	321
slr1932|425	slr1932|425	1	21	.	21	400
slr1935|130	slr1935|130	1	18	.	18	657
slr1935|210	slr1935|210	1	19	.	19	760
slr1935|199	slr1935|199	1	20	.	20	808
slr1935|143	slr1935|143	1	17	.	17	65
slr1935|166	slr1935|166	1	18	.	18	471
Era|10	Era|10	1	19	.	19	775
Era|39	Era|39	1	17	.	17	97
Era|25	Era|25	1	20	.	20	245
Era|76	Era|76	1	17	.	17	501
Era|64	Era|64	1	19	.	19	353
slr1939|19	slr1939|19	1	21	.	21	140
slr1939|98	slr1939|98	1	21	.	21	783
slr1939|109	slr1939|109	1	20	.	20	353
slr1939|121	slr1939|121	1	22	.	22	282
slr1939|8	slr1939|8	1	20	.	20	380
slr1938|145	slr1938|145	1	18	.	18	234
slr1938|124	slr1938|124	1	18	.	18	63
slr1938|71	slr1938|71	1	17	.	17	93
slr1938|33	slr1938|33	1	22	.	22	107
slr1938|112	slr1938|112	1	18	.	18	303
slr0358|76	slr0358|76	1	21	.	21	193
slr0358|65	slr0358|65	1	18	.	18	21
slr0358|28	slr0358|28	1	21	.	21	220
slr0358|39	slr0358|39	1	21	.	21	309
slr0358|51	slr0358|51	1	21	.	21	313
slr0001|73	slr0001|73	1	17	.	17	227
slr0001|42	slr0001|42	1	19	.	19	407
slr0001|100	slr0001|100	1	22	.	22	230
slr0001|85	slr0001|85	1	18	.	18	324
slr0001|25	slr0001|25	1	20	.	20	102
slr0006|46	slr0006|46	1	21	.	21	140
slr0006|144	slr0006|144	1	19	.	19	303
slr0006|157	slr0006|157	1	18	.	18	566
slr0006|61	slr0006|61	1	22	.	22	380
slr0006|109	slr0006|109	1	20	.	20	73
slr0007|10	slr0007|10	1	21	.	21	372
slr0007|170	slr0007|170	1	20	.	20	174
slr0007|90	slr0007|90	1	22	.	22	420
slr0007|75	slr0007|75	1	17	.	17	475
slr0007|55	slr0007|55	1	19	.	19	216
slr0169|14	slr0169|14	1	17	.	17	105
slr0169|127	slr0169|127	1	21	.	21	287
slr0169|41	slr0169|41	1	18	.	18	279
slr0169|90	slr0169|90	1	21	.	21	169
slr0169|29	slr0169|29	1	18	.	18	169
slr0168|44	slr0168|44	1	17	.	17	379
slr0168|59	slr0168|59	1	22	.	22	222
slr0168|16	slr0168|16	1	22	.	22	229
slr0168|73	slr0168|73	1	17	.	17	103
slr0168|32	slr0168|32	1	17	.	17	177
mgtC|174	mgtC|174	1	22	.	22	68
mgtC|80	mgtC|80	1	22	.	22	142
mgtC|55	mgtC|55	1	17	.	17	153
mgtC|109	mgtC|109	1	17	.	17	340
mgtC|152	mgtC|152	1	17	.	17	226
hemL|3	hemL|3	1	20	.	20	67
hemL|19	hemL|19	1	17	.	17	165
hemL|68	hemL|68	1	20	.	20	461
hemL|130	hemL|130	1	18	.	18	809
hemL|40	hemL|40	1	20	.	20	227
slr0388|36	slr0388|36	1	19	.	19	149
slr0388|57	slr0388|57	1	20	.	20	232
slr0388|147	slr0388|147	1	20	.	20	136
slr0388|125	slr0388|125	1	20	.	20	196
slr0388|114	slr0388|114	1	18	.	18	68
ponA|50	ponA|50	1	18	.	18	160
ponA|10	ponA|10	1	18	.	18	110
ponA|119	ponA|119	1	22	.	22	522
ponA|194	ponA|194	1	18	.	18	281
ponA|37	ponA|37	1	21	.	21	40
rbcS|12	rbcS|12	1	18	.	18	50
rbcS|98	rbcS|98	1	17	.	17	90
rbcS|23	rbcS|23	1	17	.	17	130
rbcS|48	rbcS|48	1	19	.	19	84
rbcS|34	rbcS|34	1	19	.	19	13
slr0217|113	slr0217|113	1	17	.	17	176
slr0217|53	slr0217|53	1	21	.	21	64
slr0217|155	slr0217|155	1	17	.	17	77
slr0217|199	slr0217|199	1	17	.	17	450
slr0217|124	slr0217|124	1	17	.	17	29
hemD|40	hemD|40	1	21	.	21	240
hemD|103	hemD|103	1	19	.	19	151
hemD|20	hemD|20	1	22	.	22	376
hemD|135	hemD|135	1	18	.	18	180
hemD|51	hemD|51	1	21	.	21	188
slr0214|230	slr0214|230	1	19	.	19	206
slr0214|64	slr0214|64	1	17	.	17	267
slr0214|265	slr0214|265	1	17	.	17	70
slr0214|9	slr0214|9	1	17	.	17	427
slr0214|135	slr0214|135	1	20	.	20	115
slr0990|141	slr0990|141	1	20	.	20	275
slr0990|37	slr0990|37	1	22	.	22	486
slr0990|49	slr0990|49	1	18	.	18	46
slr0990|111	slr0990|111	1	17	.	17	203
slr0990|70	slr0990|70	1	17	.	17	191
sll0157|130	sll0157|130	1	19	.	19	293
sll0157|86	sll0157|86	1	19	.	19	363
sll0157|69	sll0157|69	1	21	.	21	306
sll0157|10	sll0157|10	1	20	.	20	186
sll0157|105	sll0157|105	1	17	.	17	27
slr0992|167	slr0992|167	1	21	.	21	157
slr0992|156	slr0992|156	1	20	.	20	174
slr0992|55	slr0992|55	1	17	.	17	257
slr0992|67	slr0992|67	1	18	.	18	149
slr0992|14	slr0992|14	1	22	.	22	416
fabG3|53	fabG3|53	1	17	.	17	215
fabG3|31	fabG3|31	1	20	.	20	172
fabG3|64	fabG3|64	1	21	.	21	92
fabG3|76	fabG3|76	1	17	.	17	125
fabG3|101	fabG3|101	1	22	.	22	287
rbcL|73	rbcL|73	1	20	.	20	154
rbcL|10	rbcL|10	1	22	.	22	303
rbcL|85	rbcL|85	1	19	.	19	233
rbcL|47	rbcL|47	1	18	.	18	445
rbcL|61	rbcL|61	1	20	.	20	211
slr0019|50	slr0019|50	1	17	.	17	264
slr0019|74	slr0019|74	1	20	.	20	162
slr0019|14	slr0019|14	1	18	.	18	72
slr0019|133	slr0019|133	1	17	.	17	199
slr0019|117	slr0019|117	1	21	.	21	224
slr0769|67	slr0769|67	1	21	.	21	1044
slr0769|34	slr0769|34	1	17	.	17	191
slr0769|92	slr0769|92	1	22	.	22	278
slr0769|18	slr0769|18	1	18	.	18	156
slr0769|81	slr0769|81	1	21	.	21	64
sll0294|37	sll0294|37	1	21	.	21	276
sll0294|13	sll0294|13	1	17	.	17	46
sll0294|64	sll0294|64	1	17	.	17	269
sll0294|26	sll0294|26	1	20	.	20	396
sll0294|53	sll0294|53	1	18	.	18	383
petD|18	petD|18	1	17	.	17	167
petD|120	petD|120	1	21	.	21	135
petD|33	petD|33	1	22	.	22	164
petD|87	petD|87	1	20	.	20	601
petD|46	petD|46	1	20	.	20	189
radC|22	radC|22	1	17	.	17	148
radC|103	radC|103	1	19	.	19	92
radC|11	radC|11	1	19	.	19	275
radC|73	radC|73	1	18	.	18	177
radC|115	radC|115	1	19	.	19	182
petB|134	petB|134	1	22	.	22	289
petB|85	petB|85	1	19	.	19	116
petB|67	petB|67	1	21	.	21	278
petB|158	petB|158	1	19	.	19	182
petB|145	petB|145	1	18	.	18	191
tpi|155	tpi|155	1	18	.	18	204
tpi|129	tpi|129	1	19	.	19	672
tpi|81	tpi|81	1	18	.	18	156
tpi|200	tpi|200	1	22	.	22	417
tpi|179	tpi|179	1	21	.	21	293
sll0024|424	sll0024|424	1	21	.	21	132
sll0024|217	sll0024|217	1	21	.	21	92
sll0024|258	sll0024|258	1	21	.	21	118
sll0024|83	sll0024|83	1	22	.	22	151
sll0024|412	sll0024|412	1	22	.	22	268
sll0022|88	sll0022|88	1	17	.	17	231
sll0022|169	sll0022|169	1	22	.	22	75
sll0022|119	sll0022|119	1	20	.	20	167
sll0022|17	sll0022|17	1	22	.	22	219
sll0022|100	sll0022|100	1	20	.	20	236
rpl20|28	rpl20|28	1	21	.	21	53
rpl20|4	rpl20|4	1	17	.	17	0
rpl20|61	rpl20|61	1	18	.	18	103
rpl20|107	rpl20|107	1	19	.	19	142
rpl20|95	rpl20|95	1	22	.	22	128
sll0749|58	sll0749|58	1	20	.	20	163
sll0749|118	sll0749|118	1	20	.	20	367
sll0749|37	sll0749|37	1	18	.	18	198
sll0749|85	sll0749|85	1	18	.	18	166
sll0749|129	sll0749|129	1	20	.	20	336
sll0021|49	sll0021|49	1	19	.	19	155
sll0021|66	sll0021|66	1	21	.	21	498
sll0021|11	sll0021|11	1	22	.	22	165
sll0021|179	sll0021|179	1	19	.	19	334
sll0021|139	sll0021|139	1	18	.	18	713
slr0381|103	slr0381|103	1	18	.	18	97
slr0381|172	slr0381|172	1	22	.	22	116
slr0381|16	slr0381|16	1	21	.	21	190
slr0381|297	slr0381|297	1	21	.	21	581
slr1928|157	slr1928|157	1	20	.	20	77
slr1928|80	slr1928|80	1	17	.	17	156
slr1928|56	slr1928|56	1	17	.	17	345
slr1928|98	slr1928|98	1	17	.	17	360
slr1928|124	slr1928|124	1	17	.	17	220
hisS|42	hisS|42	1	22	.	22	307
hisS|146	hisS|146	1	19	.	19	62
hisS|172	hisS|172	1	19	.	19	244
hisS|208	hisS|208	1	20	.	20	135
hisS|98	hisS|98	1	22	.	22	89
slr1926|144	slr1926|144	1	20	.	20	134
slr1926|15	slr1926|15	1	21	.	21	149
slr1926|27	slr1926|27	1	21	.	21	522
slr1926|45	slr1926|45	1	22	.	22	84
slr1926|107	slr1926|107	1	18	.	18	212
slr1927|136	slr1927|136	1	20	.	20	118
slr1927|157	slr1927|157	1	22	.	22	336
slr1927|172	slr1927|172	1	18	.	18	246
slr1927|208	slr1927|208	1	17	.	17	143
slr1927|102	slr1927|102	1	18	.	18	130
slr0383|31	slr0383|31	1	20	.	20	147
slr0383|71	slr0383|71	1	22	.	22	135
slr0383|54	slr0383|54	1	19	.	19	246
slr0383|20	slr0383|20	1	18	.	18	94
slr0383|116	slr0383|116	1	21	.	21	154
ssr3304|82	ssr3304|82	1	22	.	22	354
ssr3304|70	ssr3304|70	1	18	.	18	180
ssr3304|154	ssr3304|154	1	20	.	20	35
ssr3304|21	ssr3304|21	1	19	.	19	284
slr0326|305	slr0326|305	1	17	.	17	165
slr0326|114	slr0326|114	1	20	.	20	375
slr0326|3	slr0326|3	1	21	.	21	306
slr0326|97	slr0326|97	1	19	.	19	828
slr0326|65	slr0326|65	1	18	.	18	189
slr0325|127	slr0325|127	1	17	.	17	176
slr0325|147	slr0325|147	1	21	.	21	155
slr0325|112	slr0325|112	1	20	.	20	891
slr0325|9	slr0325|9	1	22	.	22	137
slr0325|91	slr0325|91	1	22	.	22	163
lipB|42	lipB|42	1	17	.	17	329
lipB|85	lipB|85	1	19	.	19	372
lipB|101	lipB|101	1	21	.	21	402
lipB|4	lipB|4	1	17	.	17	110
lipB|135	lipB|135	1	17	.	17	330
sll0752|27	sll0752|27	1	21	.	21	317
sll0752|76	sll0752|76	1	17	.	17	100
sll0752|115	sll0752|115	1	19	.	19	74
sll0752|43	sll0752|43	1	17	.	17	597
sll0752|61	sll0752|61	1	19	.	19	255
slr0320|47	slr0320|47	1	19	.	19	120
slr0320|93	slr0320|93	1	18	.	18	410
slr0320|252	slr0320|252	1	19	.	19	267
slr0320|127	slr0320|127	1	18	.	18	98
slr0320|202	slr0320|202	1	19	.	19	183
sll0010|332	sll0010|332	1	18	.	18	214
sll0010|310	sll0010|310	1	17	.	17	213
sll0010|196	sll0010|196	1	20	.	20	161
sll0154|82	sll0154|82	1	21	.	21	310
sll0154|52	sll0154|52	1	21	.	21	71
sll0154|34	sll0154|34	1	19	.	19	123
sll0154|5	sll0154|5	1	20	.	20	255
sll0154|22	sll0154|22	1	22	.	22	131
slr0328|131	slr0328|131	1	18	.	18	190
slr0328|42	slr0328|42	1	17	.	17	293
slr0328|67	slr0328|67	1	22	.	22	294
slr0328|146	slr0328|146	1	18	.	18	137
slr0328|115	slr0328|115	1	18	.	18	65
folD|85	folD|85	1	17	.	17	830
folD|49	folD|49	1	17	.	17	235
folD|97	folD|97	1	22	.	22	316
folD|7	folD|7	1	22	.	22	176
folD|19	folD|19	1	19	.	19	201
murZ|18	murZ|18	1	18	.	18	46
murZ|133	murZ|133	1	18	.	18	196
murZ|118	murZ|118	1	18	.	18	192
murZ|62	murZ|62	1	17	.	17	150
murZ|37	murZ|37	1	22	.	22	194
slr0770|262	slr0770|262	1	18	.	18	63
slr0770|57	slr0770|57	1	19	.	19	364
slr0770|74	slr0770|74	1	21	.	21	206
slr0770|126	slr0770|126	1	20	.	20	54
ndkR|214	ndkR|214	1	21	.	21	91
ndkR|175	ndkR|175	1	22	.	22	245
ndkR|27	ndkR|27	1	18	.	18	322
ndkR|199	ndkR|199	1	18	.	18	219
ndkR|100	ndkR|100	1	22	.	22	289
slr0773|116	slr0773|116	1	20	.	20	177
slr0773|96	slr0773|96	1	19	.	19	382
slr0773|37	slr0773|37	1	20	.	20	112
slr0773|218	slr0773|218	1	22	.	22	407
slr0773|139	slr0773|139	1	20	.	20	841
ssl0294|100	ssl0294|100	1	19	.	19	312
ssl0294|175	ssl0294|175	1	21	.	21	288
ssl0294|48	ssl0294|48	1	17	.	17	126
ssl0294|21	ssl0294|21	1	19	.	19	326
rps21|50	rps21|50	1	19	.	19	156
rps21|151	rps21|151	1	18	.	18	342
rps21|120	rps21|120	1	22	.	22	85
rps21|30	rps21|30	1	21	.	21	182
slr0779|209	slr0779|209	1	20	.	20	420
slr0779|246	slr0779|246	1	18	.	18	61
slr0779|117	slr0779|117	1	19	.	19	55
slr0779|92	slr0779|92	1	21	.	21	318
slr0779|138	slr0779|138	1	19	.	19	21
sll0754|7	sll0754|7	1	18	.	18	848
sll0754|86	sll0754|86	1	18	.	18	342
sll0754|22	sll0754|22	1	20	.	20	168
sll0754|68	sll0754|68	1	20	.	20	196
sll0754|34	sll0754|34	1	20	.	20	274
sll0755|91	sll0755|91	1	18	.	18	226
sll0755|127	sll0755|127	1	22	.	22	84
sll0755|46	sll0755|46	1	19	.	19	431
sll0755|71	sll0755|71	1	21	.	21	80
sll0755|27	sll0755|27	1	17	.	17	280
sll0756|123	sll0756|123	1	20	.	20	252
sll0756|154	sll0756|154	1	17	.	17	567
sll0756|96	sll0756|96	1	22	.	22	264
sll0756|21	sll0756|21	1	19	.	19	128
sll0756|135	sll0756|135	1	18	.	18	237
prfB|83	prfB|83	1	22	.	22	106
prfB|113	prfB|113	1	21	.	21	68
prfB|26	prfB|26	1	17	.	17	396
prfB|133	prfB|133	1	19	.	19	96
prfB|166	prfB|166	1	22	.	22	172
lrtA|127	lrtA|127	1	22	.	22	659
lrtA|205	lrtA|205	1	20	.	20	199
lrtA|262	lrtA|262	1	17	.	17	94
lrtA|232	lrtA|232	1	20	.	20	358
lrtA|184	lrtA|184	1	19	.	19	506
slr0359|166	slr0359|166	1	19	.	19	43
slr0359|31	slr0359|31	1	20	.	20	549
slr0359|84	slr0359|84	1	22	.	22	40
slr0359|19	slr0359|19	1	19	.	19	201
slr0359|118	slr0359|118	1	20	.	20	740
rpl35|143	rpl35|143	1	18	.	18	102
rpl35|163	rpl35|163	1	19	.	19	263
rpl35|44	rpl35|44	1	18	.	18	278
rpl35|4	rpl35|4	1	22	.	22	144
rpl35|25	rpl35|25	1	22	.	22	295
sll0759|88	sll0759|88	1	21	.	21	495
sll0759|68	sll0759|68	1	21	.	21	262
sll0759|99	sll0759|99	1	20	.	20	11
sll0759|14	sll0759|14	1	18	.	18	263
sll0759|47	sll0759|47	1	22	.	22	61
nifS2|130	nifS2|130	1	20	.	20	146
nifS2|64	nifS2|64	1	21	.	21	567
nifS2|9	nifS2|9	1	17	.	17	107
nifS2|34	nifS2|34	1	18	.	18	226
nifS2|77	nifS2|77	1	21	.	21	368
hitB|23	hitB|23	1	22	.	22	72
hitB|197	hitB|197	1	18	.	18	125
hitB|152	hitB|152	1	21	.	21	284
hitB|64	hitB|64	1	20	.	20	410
hitB|182	hitB|182	1	22	.	22	495
sll0019|20	sll0019|20	1	17	.	17	101
sll0019|130	sll0019|130	1	20	.	20	166
sll0019|152	sll0019|152	1	21	.	21	298
sll0019|46	sll0019|46	1	21	.	21	357
sll0019|194	sll0019|194	1	22	.	22	361
ribC|143	ribC|143	1	22	.	22	312
ribC|67	ribC|67	1	17	.	17	322
ribC|109	ribC|109	1	19	.	19	313
ribC|17	ribC|17	1	22	.	22	112
ribC|181	ribC|181	1	19	.	19	144
slr1950|235	slr1950|235	1	19	.	19	170
slr1950|106	slr1950|106	1	17	.	17	926
slr1950|31	slr1950|31	1	22	.	22	132
slr1950|13	slr1950|13	1	18	.	18	309
slr1950|261	slr1950|261	1	18	.	18	175
slr0334|100	slr0334|100	1	21	.	21	304
slr0334|87	slr0334|87	1	22	.	22	216
slr0334|214	slr0334|214	1	17	.	17	250
slr0334|189	slr0334|189	1	17	.	17	167
sll1849|54	sll1849|54	1	21	.	21	202
sll1849|182	sll1849|182	1	18	.	18	157
sll1849|165	sll1849|165	1	22	.	22	329
sll1849|88	sll1849|88	1	21	.	21	119
sll1849|148	sll1849|148	1	22	.	22	198
slr0337|154	slr0337|154	1	20	.	20	139
slr0337|99	slr0337|99	1	19	.	19	212
slr0337|41	slr0337|41	1	18	.	18	52
slr0337|58	slr0337|58	1	22	.	22	235
slr0337|4	slr0337|4	1	19	.	19	146
slr0338|32	slr0338|32	1	21	.	21	341
slr0338|71	slr0338|71	1	17	.	17	212
slr0338|110	slr0338|110	1	22	.	22	219
slr0338|59	slr0338|59	1	17	.	17	321
slr0338|122	slr0338|122	1	19	.	19	237
ycf38|45	ycf38|45	1	19	.	19	681
ycf38|10	ycf38|10	1	21	.	21	221
ycf38|56	ycf38|56	1	17	.	17	271
ycf38|34	ycf38|34	1	18	.	18	378
ycf38|21	ycf38|21	1	22	.	22	598
slr0333|135	slr0333|135	1	17	.	17	237
slr0333|74	slr0333|74	1	18	.	18	186
slr0333|63	slr0333|63	1	22	.	22	634
slr0333|148	slr0333|148	1	20	.	20	283
slr0333|88	slr0333|88	1	21	.	21	209
ycf37|298	ycf37|298	1	21	.	21	62
