# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "BG11_control_t0_r2_T1.featureCounts.txt" "BG11_control_t0_r2_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	BG11_control_t0_r2_T1.bam
slr1440|165	slr1440|165	1	18	.	18	161
slr1440|134	slr1440|134	1	20	.	20	502
slr1440|23	slr1440|23	1	21	.	21	194
slr1440|77	slr1440|77	1	20	.	20	594
slr1440|91	slr1440|91	1	21	.	21	262
slr1442|121	slr1442|121	1	20	.	20	1159
slr1442|95	slr1442|95	1	18	.	18	349
slr1442|76	slr1442|76	1	17	.	17	1085
slr1442|187	slr1442|187	1	20	.	20	402
slr1442|11	slr1442|11	1	17	.	17	429
secY|131	secY|131	1	17	.	17	170
secY|55	secY|55	1	19	.	19	198
secY|68	secY|68	1	20	.	20	603
secY|44	secY|44	1	18	.	18	417
secY|22	secY|22	1	22	.	22	322
slr1840|118	slr1840|118	1	20	.	20	347
slr1840|46	slr1840|46	1	17	.	17	569
slr1840|151	slr1840|151	1	21	.	21	1154
slr1840|106	slr1840|106	1	21	.	21	523
slr1840|87	slr1840|87	1	19	.	19	325
lysS|16	lysS|16	1	18	.	18	174
lysS|83	lysS|83	1	17	.	17	94
lysS|4	lysS|4	1	19	.	19	633
lysS|97	lysS|97	1	18	.	18	680
lysS|38	lysS|38	1	18	.	18	508
ilvA|63	ilvA|63	1	20	.	20	137
ilvA|4	ilvA|4	1	19	.	19	197
ilvA|34	ilvA|34	1	18	.	18	175
ilvA|79	ilvA|79	1	20	.	20	354
ilvA|163	ilvA|163	1	17	.	17	231
slr1230|254	slr1230|254	1	19	.	19	535
slr1230|54	slr1230|54	1	21	.	21	867
slr1230|119	slr1230|119	1	18	.	18	454
slr1230|73	slr1230|73	1	20	.	20	836
slr1230|374	slr1230|374	1	22	.	22	709
ssr2047|146	ssr2047|146	1	22	.	22	240
ssr2047|4	ssr2047|4	1	18	.	18	235
ssr2047|101	ssr2047|101	1	22	.	22	87
ssr2047|127	ssr2047|127	1	18	.	18	211
ssr2047|77	ssr2047|77	1	19	.	19	187
sll1969|27	sll1969|27	1	19	.	19	239
sll1969|41	sll1969|41	1	21	.	21	507
sll1969|15	sll1969|15	1	20	.	20	372
sll1969|94	sll1969|94	1	19	.	19	873
sll1969|58	sll1969|58	1	18	.	18	560
slr1829|159	slr1829|159	1	21	.	21	81
slr1829|115	slr1829|115	1	18	.	18	198
slr1829|19	slr1829|19	1	19	.	19	642
slr1829|95	slr1829|95	1	20	.	20	573
slr1829|138	slr1829|138	1	22	.	22	308
sll1716|683	sll1716|683	1	22	.	22	132
sll1716|720	sll1716|720	1	21	.	21	295
sll1715|276	sll1715|276	1	17	.	17	179
sll1715|184	sll1715|184	1	17	.	17	344
sll1714|232	sll1714|232	1	18	.	18	289
sll1714|184	sll1714|184	1	21	.	21	291
sll1714|219	sll1714|219	1	20	.	20	366
pknA|283	pknA|283	1	17	.	17	55
pknA|48	pknA|48	1	19	.	19	348
pknA|16	pknA|16	1	20	.	20	185
pknA|141	pknA|141	1	19	.	19	124
pknA|178	pknA|178	1	19	.	19	319
ycf9|222	ycf9|222	1	21	.	21	215
ycf9|204	ycf9|204	1	17	.	17	146
ycf9|181	ycf9|181	1	18	.	18	527
ycf9|94	ycf9|94	1	22	.	22	350
ycf9|65	ycf9|65	1	19	.	19	424
sll1965|76	sll1965|76	1	21	.	21	127
sll1965|9	sll1965|9	1	18	.	18	178
sll1965|196	sll1965|196	1	18	.	18	141
sll1965|156	sll1965|156	1	21	.	21	160
sll1965|35	sll1965|35	1	21	.	21	305
petJ|94	petJ|94	1	20	.	20	450
petJ|110	petJ|110	1	17	.	17	328
petJ|136	petJ|136	1	18	.	18	441
petJ|148	petJ|148	1	21	.	21	351
petJ|83	petJ|83	1	18	.	18	488
sll1967|101	sll1967|101	1	19	.	19	160
sll1967|64	sll1967|64	1	18	.	18	713
sll1967|129	sll1967|129	1	20	.	20	545
sll1967|83	sll1967|83	1	20	.	20	738
sll1967|22	sll1967|22	1	17	.	17	396
sulA|147	sulA|147	1	17	.	17	230
sulA|22	sulA|22	1	20	.	20	656
sulA|167	sulA|167	1	20	.	20	203
sulA|4	sulA|4	1	17	.	17	379
sulA|205	sulA|205	1	20	.	20	490
pmgA|44	pmgA|44	1	22	.	22	333
pmgA|81	pmgA|81	1	21	.	21	512
pmgA|64	pmgA|64	1	17	.	17	1035
pmgA|134	pmgA|134	1	22	.	22	584
pmgA|171	pmgA|171	1	19	.	19	534
hypE|52	hypE|52	1	18	.	18	452
hypE|161	hypE|161	1	22	.	22	271
hypE|36	hypE|36	1	22	.	22	1079
hypE|15	hypE|15	1	18	.	18	183
hypE|105	hypE|105	1	22	.	22	189
ETR1|54	ETR1|54	1	20	.	20	461
ETR1|84	ETR1|84	1	19	.	19	794
ETR1|35	ETR1|35	1	20	.	20	430
ETR1|289	ETR1|289	1	22	.	22	291
ETR1|365	ETR1|365	1	20	.	20	201
sll1971|25	sll1971|25	1	19	.	19	152
sll1971|86	sll1971|86	1	18	.	18	670
sll1971|134	sll1971|134	1	17	.	17	194
sll1971|57	sll1971|57	1	22	.	22	1075
sll1971|104	sll1971|104	1	19	.	19	315
malK|38	malK|38	1	19	.	19	315
malK|193	malK|193	1	20	.	20	79
malK|243	malK|243	1	17	.	17	415
malK|112	malK|112	1	22	.	22	155
malK|227	malK|227	1	22	.	22	233
slr1856|139	slr1856|139	1	20	.	20	814
slr1856|34	slr1856|34	1	21	.	21	673
slr1856|99	slr1856|99	1	18	.	18	474
slr1856|83	slr1856|83	1	19	.	19	375
slr1856|64	slr1856|64	1	17	.	17	375
slr1854|116	slr1854|116	1	20	.	20	373
slr1854|155	slr1854|155	1	17	.	17	743
slr1854|132	slr1854|132	1	22	.	22	181
slr1854|179	slr1854|179	1	20	.	20	1077
slr1854|84	slr1854|84	1	18	.	18	938
slr1855|28	slr1855|28	1	22	.	22	232
slr1855|205	slr1855|205	1	18	.	18	431
slr1855|91	slr1855|91	1	22	.	22	350
slr1855|171	slr1855|171	1	19	.	19	483
slr1855|126	slr1855|126	1	17	.	17	44
slr1852|63	slr1852|63	1	17	.	17	230
slr1852|103	slr1852|103	1	22	.	22	1308
slr1852|196	slr1852|196	1	19	.	19	170
slr1852|51	slr1852|51	1	17	.	17	370
slr1852|124	slr1852|124	1	18	.	18	223
slr1853|214	slr1853|214	1	20	.	20	98
slr1853|259	slr1853|259	1	22	.	22	116
slr1853|142	slr1853|142	1	18	.	18	637
slr1853|38	slr1853|38	1	17	.	17	409
slr1853|199	slr1853|199	1	20	.	20	458
slr1742|74	slr1742|74	1	22	.	22	436
slr1742|101	slr1742|101	1	20	.	20	329
slr1742|27	slr1742|27	1	18	.	18	412
slr1742|152	slr1742|152	1	17	.	17	204
slr1742|130	slr1742|130	1	21	.	21	605
sll0862|293	sll0862|293	1	20	.	20	859
sll0862|96	sll0862|96	1	22	.	22	97
sll0862|29	sll0862|29	1	17	.	17	323
sll0862|128	sll0862|128	1	20	.	20	376
sll0862|3	sll0862|3	1	18	.	18	336
sll0863|57	sll0863|57	1	20	.	20	450
sll0863|68	sll0863|68	1	18	.	18	202
sll0863|109	sll0863|109	1	17	.	17	430
sll0863|16	sll0863|16	1	17	.	17	691
sll0863|36	sll0863|36	1	20	.	20	624
sll0860|155	sll0860|155	1	17	.	17	831
sll0860|52	sll0860|52	1	19	.	19	338
sll0860|242	sll0860|242	1	22	.	22	391
sll0860|202	sll0860|202	1	20	.	20	491
sll0860|214	sll0860|214	1	17	.	17	84
sll0861|142	sll0861|142	1	17	.	17	653
sll0861|232	sll0861|232	1	21	.	21	869
sll0861|288	sll0861|288	1	20	.	20	779
sll0861|325	sll0861|325	1	21	.	21	289
sll0861|110	sll0861|110	1	22	.	22	349
sll0867|4	sll0867|4	1	19	.	19	672
sll0867|51	sll0867|51	1	21	.	21	591
sll0867|133	sll0867|133	1	21	.	21	235
sll0867|104	sll0867|104	1	20	.	20	277
sll0867|74	sll0867|74	1	22	.	22	283
sll0864|125	sll0864|125	1	17	.	17	300
sll0864|47	sll0864|47	1	22	.	22	1080
sll0864|5	sll0864|5	1	20	.	20	203
sll0864|35	sll0864|35	1	17	.	17	148
sll0864|66	sll0864|66	1	19	.	19	236
slr1859|196	slr1859|196	1	22	.	22	792
slr1859|49	slr1859|49	1	22	.	22	374
slr1859|166	slr1859|166	1	18	.	18	297
sll1784|73	sll1784|73	1	17	.	17	71
sll1784|184	sll1784|184	1	22	.	22	269
sll1784|84	sll1784|84	1	22	.	22	254
sll1784|196	sll1784|196	1	22	.	22	249
sll1784|19	sll1784|19	1	21	.	21	222
slr0852|64	slr0852|64	1	17	.	17	492
slr0852|29	slr0852|29	1	22	.	22	589
slr0852|163	slr0852|163	1	20	.	20	189
slr0852|13	slr0852|13	1	20	.	20	535
slr0852|122	slr0852|122	1	17	.	17	305
sll1768|106	sll1768|106	1	20	.	20	1529
sll1768|58	sll1768|58	1	19	.	19	288
sll1768|32	sll1768|32	1	22	.	22	307
sll1768|3	sll1768|3	1	20	.	20	451
sll1768|18	sll1768|18	1	17	.	17	399
slr0857|473	slr0857|473	1	18	.	18	324
ruvA|132	ruvA|132	1	20	.	20	154
ruvA|20	ruvA|20	1	17	.	17	358
ruvA|163	ruvA|163	1	17	.	17	296
ruvA|118	ruvA|118	1	17	.	17	351
ruvA|105	ruvA|105	1	17	.	17	720
uvrC|39	uvrC|39	1	20	.	20	103
uvrC|62	uvrC|62	1	20	.	20	1233
uvrC|107	uvrC|107	1	20	.	20	160
uvrC|16	uvrC|16	1	18	.	18	166
uvrC|73	uvrC|73	1	17	.	17	270
slr1739|109	slr1739|109	1	17	.	17	406
slr1739|85	slr1739|85	1	21	.	21	399
slr1739|41	slr1739|41	1	18	.	18	398
slr1739|7	slr1739|7	1	18	.	18	424
slr1739|65	slr1739|65	1	22	.	22	480
slr0863|44	slr0863|44	1	19	.	19	196
slr0863|55	slr0863|55	1	17	.	17	489
slr0863|13	slr0863|13	1	18	.	18	180
slr0863|100	slr0863|100	1	20	.	20	882
slr0863|25	slr0863|25	1	18	.	18	492
sll1702|230	sll1702|230	1	22	.	22	323
sll1702|249	sll1702|249	1	18	.	18	849
sll1702|92	sll1702|92	1	18	.	18	405
sll1702|28	sll1702|28	1	20	.	20	333
sll1702|10	sll1702|10	1	18	.	18	126
slr1738|108	slr1738|108	1	20	.	20	445
slr1738|134	slr1738|134	1	19	.	19	897
slr1738|148	slr1738|148	1	19	.	19	410
slr1738|82	slr1738|82	1	22	.	22	355
slr1738|60	slr1738|60	1	21	.	21	501
ssl2501|31	ssl2501|31	1	20	.	20	221
ssl2501|172	ssl2501|172	1	20	.	20	657
ssl2501|80	ssl2501|80	1	18	.	18	218
ssl2501|238	ssl2501|238	1	17	.	17	148
ssl2501|184	ssl2501|184	1	18	.	18	186
sll1708|36	sll1708|36	1	17	.	17	815
sll1708|13	sll1708|13	1	19	.	19	315
sll1708|75	sll1708|75	1	22	.	22	1028
sll1708|179	sll1708|179	1	18	.	18	479
sll1708|103	sll1708|103	1	17	.	17	240
mutS|57	mutS|57	1	18	.	18	457
mutS|22	mutS|22	1	21	.	21	4
mutS|10	mutS|10	1	20	.	20	425
mutS|43	mutS|43	1	17	.	17	220
mutS|88	mutS|88	1	17	.	17	306
sll1159|145	sll1159|145	1	17	.	17	453
sll1159|249	sll1159|249	1	22	.	22	175
sll1159|158	sll1159|158	1	22	.	22	154
sll1159|169	sll1159|169	1	20	.	20	232
sll1159|193	sll1159|193	1	20	.	20	196
ssl3364|127	ssl3364|127	1	17	.	17	177
ssl3364|37	ssl3364|37	1	18	.	18	338
ssl3364|75	ssl3364|75	1	20	.	20	561
ssl3364|61	ssl3364|61	1	20	.	20	690
ssl3364|188	ssl3364|188	1	21	.	21	488
sll1628|100	sll1628|100	1	20	.	20	436
sll1628|209	sll1628|209	1	22	.	22	92
sll1628|65	sll1628|65	1	18	.	18	513
sll1628|89	sll1628|89	1	22	.	22	434
sll1628|14	sll1628|14	1	17	.	17	151
phr2|106	phr2|106	1	21	.	21	209
phr2|24	phr2|24	1	17	.	17	223
phr2|68	phr2|68	1	18	.	18	609
phr2|203	phr2|203	1	17	.	17	446
phr2|186	phr2|186	1	19	.	19	496
sll1624|92	sll1624|92	1	19	.	19	63
sll1624|165	sll1624|165	1	21	.	21	525
sll1624|5	sll1624|5	1	19	.	19	259
sll1624|41	sll1624|41	1	18	.	18	493
sll1624|112	sll1624|112	1	18	.	18	236
sll1623|139	sll1623|139	1	19	.	19	223
sll1623|49	sll1623|49	1	17	.	17	575
sll1623|164	sll1623|164	1	21	.	21	582
sll1623|178	sll1623|178	1	20	.	20	377
sll1623|4	sll1623|4	1	22	.	22	187
sll1621|4	sll1621|4	1	21	.	21	416
sll1621|66	sll1621|66	1	20	.	20	392
sll1621|18	sll1621|18	1	19	.	19	145
sll1621|37	sll1621|37	1	20	.	20	864
sll1621|77	sll1621|77	1	21	.	21	439
sll1620|87	sll1620|87	1	22	.	22	343
sll1620|121	sll1620|121	1	22	.	22	166
sll1620|176	sll1620|176	1	20	.	20	768
sll1620|76	sll1620|76	1	22	.	22	647
sll1620|49	sll1620|49	1	17	.	17	167
slr1821|98	slr1821|98	1	21	.	21	636
slr1821|115	slr1821|115	1	18	.	18	1538
slr1821|68	slr1821|68	1	18	.	18	463
slr1821|79	slr1821|79	1	17	.	17	275
slr1821|129	slr1821|129	1	21	.	21	69
slr1820|79	slr1820|79	1	22	.	22	308
slr1820|134	slr1820|134	1	18	.	18	480
slr1820|115	slr1820|115	1	17	.	17	219
slr1820|151	slr1820|151	1	17	.	17	807
slr1820|22	slr1820|22	1	21	.	21	370
sll1687|278	sll1687|278	1	17	.	17	1119
sll1687|248	sll1687|248	1	20	.	20	94
sll1687|155	sll1687|155	1	20	.	20	331
sll1687|466	sll1687|466	1	19	.	19	270
sll1687|494	sll1687|494	1	20	.	20	372
slr2144|21	slr2144|21	1	21	.	21	818
slr2144|55	slr2144|55	1	21	.	21	98
slr2144|9	slr2144|9	1	17	.	17	203
slr2144|32	slr2144|32	1	19	.	19	341
slr2144|44	slr2144|44	1	21	.	21	143
slr2141|86	slr2141|86	1	21	.	21	877
slr2141|31	slr2141|31	1	22	.	22	267
slr2141|67	slr2141|67	1	22	.	22	1179
slr2141|112	slr2141|112	1	17	.	17	287
slr2141|7	slr2141|7	1	20	.	20	1617
gcvH|53	gcvH|53	1	22	.	22	248
gcvH|91	gcvH|91	1	20	.	20	711
gcvH|40	gcvH|40	1	18	.	18	1152
gcvH|76	gcvH|76	1	22	.	22	902
gcvH|135	gcvH|135	1	20	.	20	824
slr1243|1051	slr1243|1051	1	19	.	19	262
slr1243|789	slr1243|789	1	19	.	19	413
slr1243|1343	slr1243|1343	1	17	.	17	155
slr1243|211	slr1243|211	1	21	.	21	293
slr1243|193	slr1243|193	1	17	.	17	174
sll1770|37	sll1770|37	1	17	.	17	123
sll1770|54	sll1770|54	1	21	.	21	560
sll1770|72	sll1770|72	1	20	.	20	349
sll1770|7	sll1770|7	1	20	.	20	326
sll1770|118	sll1770|118	1	21	.	21	571
pta|10	pta|10	1	22	.	22	217
pta|221	pta|221	1	20	.	20	289
pta|241	pta|241	1	17	.	17	590
pta|25	pta|25	1	20	.	20	302
pta|185	pta|185	1	20	.	20	370
opcA|75	opcA|75	1	19	.	19	290
opcA|64	opcA|64	1	22	.	22	481
opcA|26	opcA|26	1	19	.	19	232
opcA|86	opcA|86	1	20	.	20	374
opcA|38	opcA|38	1	19	.	19	423
psr|102	psr|102	1	17	.	17	347
psr|37	psr|37	1	20	.	20	1362
psr|89	psr|89	1	22	.	22	266
psr|69	psr|69	1	20	.	20	910
psr|13	psr|13	1	21	.	21	434
sll0875|122	sll0875|122	1	21	.	21	143
sll0875|137	sll0875|137	1	18	.	18	979
sll0875|48	sll0875|48	1	22	.	22	699
sll0875|10	sll0875|10	1	21	.	21	549
sll0875|103	sll0875|103	1	19	.	19	744
slr1747|4	slr1747|4	1	18	.	18	164
slr1747|33	slr1747|33	1	22	.	22	255
slr1747|16	slr1747|16	1	18	.	18	309
slr1747|48	slr1747|48	1	19	.	19	158
slr1747|94	slr1747|94	1	20	.	20	348
hemC|13	hemC|13	1	20	.	20	305
hemC|105	hemC|105	1	18	.	18	358
hemC|50	hemC|50	1	21	.	21	295
hemC|70	hemC|70	1	22	.	22	250
hemC|139	hemC|139	1	19	.	19	171
hemA|118	hemA|118	1	21	.	21	272
hemA|134	hemA|134	1	18	.	18	263
hemA|105	hemA|105	1	20	.	20	293
hemA|8	hemA|8	1	20	.	20	268
hemA|205	hemA|205	1	22	.	22	155
slr1861|361	slr1861|361	1	17	.	17	279
slr1861|160	slr1861|160	1	20	.	20	882
slr1861|191	slr1861|191	1	22	.	22	354
slr1861|309	slr1861|309	1	18	.	18	265
slr1861|246	slr1861|246	1	21	.	21	1091
ssl3379|140	ssl3379|140	1	18	.	18	1173
ssl3379|19	ssl3379|19	1	20	.	20	590
ssl3379|50	ssl3379|50	1	17	.	17	146
ssl3379|83	ssl3379|83	1	17	.	17	699
ssl3379|35	ssl3379|35	1	19	.	19	243
lexA|86	lexA|86	1	19	.	19	295
lexA|6	lexA|6	1	20	.	20	187
lexA|100	lexA|100	1	21	.	21	383
lexA|75	lexA|75	1	17	.	17	564
lexA|64	lexA|64	1	17	.	17	433
sll1630|331	sll1630|331	1	21	.	21	757
sll1630|295	sll1630|295	1	21	.	21	292
sll1630|46	sll1630|46	1	20	.	20	495
sll1630|193	sll1630|193	1	20	.	20	324
sll1631|84	sll1631|84	1	21	.	21	929
sll1631|163	sll1631|163	1	20	.	20	369
sll1631|49	sll1631|49	1	20	.	20	312
sll1631|134	sll1631|134	1	19	.	19	580
sll1631|19	sll1631|19	1	22	.	22	296
exoD|155	exoD|155	1	18	.	18	394
exoD|47	exoD|47	1	22	.	22	334
exoD|144	exoD|144	1	21	.	21	214
exoD|5	exoD|5	1	21	.	21	284
exoD|127	exoD|127	1	20	.	20	159
petA|37	petA|37	1	18	.	18	267
petA|145	petA|145	1	17	.	17	275
petA|100	petA|100	1	17	.	17	251
petA|53	petA|53	1	22	.	22	86
petA|114	petA|114	1	20	.	20	548
petC|144	petC|144	1	22	.	22	257
petC|66	petC|66	1	19	.	19	257
petC|103	petC|103	1	17	.	17	950
petC|130	petC|130	1	21	.	21	475
petC|55	petC|55	1	20	.	20	842
sll1699|92	sll1699|92	1	22	.	22	226
sll1699|75	sll1699|75	1	17	.	17	541
sll1699|208	sll1699|208	1	21	.	21	824
sll1699|178	sll1699|178	1	19	.	19	712
sll1699|61	sll1699|61	1	20	.	20	392
sll1696|102	sll1696|102	1	18	.	18	345
sll1696|54	sll1696|54	1	20	.	20	250
sll1696|356	sll1696|356	1	20	.	20	480
sll1696|117	sll1696|117	1	21	.	21	495
sll1696|336	sll1696|336	1	20	.	20	176
sll1697|23	sll1697|23	1	21	.	21	583
sll1697|10	sll1697|10	1	18	.	18	904
sll1697|34	sll1697|34	1	19	.	19	383
sll1697|135	sll1697|135	1	20	.	20	257
sll1697|61	sll1697|61	1	20	.	20	408
sll1692|233	sll1692|233	1	20	.	20	900
sll1692|276	sll1692|276	1	21	.	21	190
sll1692|140	sll1692|140	1	20	.	20	562
sll1692|289	sll1692|289	1	22	.	22	478
sll1692|250	sll1692|250	1	20	.	20	399
sll1693|196	sll1693|196	1	18	.	18	299
sll1693|34	sll1693|34	1	22	.	22	206
sll1693|176	sll1693|176	1	20	.	20	386
sll1693|57	sll1693|57	1	21	.	21	224
sll1693|72	sll1693|72	1	21	.	21	479
sll1691|10	sll1691|10	1	18	.	18	374
sll1691|91	sll1691|91	1	20	.	20	673
sll1691|182	sll1691|182	1	17	.	17	525
sll1691|140	sll1691|140	1	20	.	20	134
sll1691|31	sll1691|31	1	17	.	17	202
ssl3383|133	ssl3383|133	1	20	.	20	1144
ssl3383|15	ssl3383|15	1	21	.	21	210
ssl3383|122	ssl3383|122	1	17	.	17	636
ssl3383|164	ssl3383|164	1	21	.	21	476
ssl3383|103	ssl3383|103	1	19	.	19	333
ssl3382|59	ssl3382|59	1	20	.	20	373
ssl3382|81	ssl3382|81	1	21	.	21	442
ssl3382|32	ssl3382|32	1	17	.	17	417
ssl3382|95	ssl3382|95	1	20	.	20	356
ssl3382|13	ssl3382|13	1	22	.	22	440
slr0871|295	slr0871|295	1	17	.	17	445
slr0871|249	slr0871|249	1	17	.	17	470
slr0871|308	slr0871|308	1	19	.	19	909
slr0871|342	slr0871|342	1	21	.	21	183
dctP|117	dctP|117	1	17	.	17	499
dctP|149	dctP|149	1	20	.	20	299
dctP|79	dctP|79	1	21	.	21	121
dctP|61	dctP|61	1	22	.	22	757
dctP|186	dctP|186	1	17	.	17	724
murI|158	murI|158	1	21	.	21	310
murI|58	murI|58	1	20	.	20	69
murI|145	murI|145	1	17	.	17	3
murI|9	murI|9	1	21	.	21	93
murI|129	murI|129	1	22	.	22	550
deoC|23	deoC|23	1	19	.	19	852
deoC|58	deoC|58	1	21	.	21	605
deoC|41	deoC|41	1	17	.	17	832
deoC|82	deoC|82	1	17	.	17	236
deoC|10	deoC|10	1	20	.	20	266
rps6|35	rps6|35	1	19	.	19	320
rps6|97	rps6|97	1	18	.	18	575
rps6|155	rps6|155	1	18	.	18	428
rps6|143	rps6|143	1	17	.	17	180
rps6|109	rps6|109	1	18	.	18	91
ICFG|78	ICFG|78	1	18	.	18	171
ICFG|161	ICFG|161	1	17	.	17	174
ICFG|190	ICFG|190	1	20	.	20	884
ICFG|62	ICFG|62	1	22	.	22	197
ICFG|179	ICFG|179	1	17	.	17	233
murD|3	murD|3	1	22	.	22	329
murD|34	murD|34	1	19	.	19	310
murD|46	murD|46	1	22	.	22	442
murD|113	murD|113	1	21	.	21	269
murD|129	murD|129	1	22	.	22	393
sfsA|143	sfsA|143	1	20	.	20	1379
sfsA|114	sfsA|114	1	22	.	22	462
sfsA|15	sfsA|15	1	21	.	21	250
sfsA|164	sfsA|164	1	21	.	21	289
sfsA|125	sfsA|125	1	22	.	22	188
cbiT|88	cbiT|88	1	19	.	19	572
cbiT|3	cbiT|3	1	22	.	22	501
cbiT|99	cbiT|99	1	22	.	22	324
cbiT|110	cbiT|110	1	17	.	17	477
cbiT|21	cbiT|21	1	17	.	17	324
slr0870|285	slr0870|285	1	18	.	18	276
slr0870|23	slr0870|23	1	17	.	17	692
rpoE2|34	rpoE2|34	1	22	.	22	239
rpoE2|59	rpoE2|59	1	17	.	17	382
rpoE2|80	rpoE2|80	1	20	.	20	235
rpoE2|5	rpoE2|5	1	17	.	17	715
rpoE2|156	rpoE2|156	1	17	.	17	247
slr1809|67	slr1809|67	1	18	.	18	625
slr1809|11	slr1809|11	1	17	.	17	658
slr1809|78	slr1809|78	1	21	.	21	383
slr1809|38	slr1809|38	1	20	.	20	918
slr1809|106	slr1809|106	1	19	.	19	623
slr1805|48	slr1805|48	1	17	.	17	346
slr1805|62	slr1805|62	1	19	.	19	498
slr1805|27	slr1805|27	1	20	.	20	440
slr1805|3	slr1805|3	1	19	.	19	1635
slr1805|84	slr1805|84	1	20	.	20	287
sll0871|19	sll0871|19	1	22	.	22	264
sll0871|64	sll0871|64	1	20	.	20	321
sll0871|46	sll0871|46	1	20	.	20	421
sll0871|132	sll0871|132	1	19	.	19	1197
sll0871|118	sll0871|118	1	18	.	18	1203
slr1807|150	slr1807|150	1	18	.	18	700
slr1807|32	slr1807|32	1	17	.	17	460
slr1807|137	slr1807|137	1	19	.	19	403
slr1807|122	slr1807|122	1	20	.	20	638
slr1807|57	slr1807|57	1	22	.	22	670
sll0839|109	sll0839|109	1	22	.	22	76
sll0839|37	sll0839|37	1	20	.	20	158
sll0839|56	sll0839|56	1	20	.	20	87
sll0839|95	sll0839|95	1	17	.	17	720
sll0839|76	sll0839|76	1	19	.	19	59
gap1|109	gap1|109	1	22	.	22	235
gap1|94	gap1|94	1	18	.	18	713
gap1|124	gap1|124	1	22	.	22	326
gap1|143	gap1|143	1	22	.	22	566
gap1|74	gap1|74	1	19	.	19	460
slr1886|60	slr1886|60	1	21	.	21	1774
slr1886|71	slr1886|71	1	17	.	17	531
slr1886|43	slr1886|43	1	17	.	17	487
slr1886|29	slr1886|29	1	22	.	22	652
slr1886|13	slr1886|13	1	21	.	21	552
slr1880|370	slr1880|370	1	17	.	17	281
slr1880|7	slr1880|7	1	22	.	22	139
slr1880|198	slr1880|198	1	20	.	20	427
slr1880|94	slr1880|94	1	17	.	17	217
slr1880|83	slr1880|83	1	17	.	17	212
rpoD|104	rpoD|104	1	22	.	22	442
rpoD|18	rpoD|18	1	22	.	22	280
rpoD|145	rpoD|145	1	18	.	18	211
rpoD|7	rpoD|7	1	20	.	20	800
rpoD|29	rpoD|29	1	22	.	22	312
lipA2|60	lipA2|60	1	21	.	21	482
lipA2|78	lipA2|78	1	17	.	17	203
lipA2|263	lipA2|263	1	21	.	21	270
lipA2|142	lipA2|142	1	19	.	19	255
lipA2|31	lipA2|31	1	18	.	18	284
slr1888|86	slr1888|86	1	22	.	22	298
slr1888|51	slr1888|51	1	18	.	18	518
slr1888|3	slr1888|3	1	22	.	22	310
slr1888|31	slr1888|31	1	19	.	19	302
slr1888|107	slr1888|107	1	22	.	22	480
sll0837|64	sll0837|64	1	18	.	18	354
sll0837|88	sll0837|88	1	22	.	22	266
sll0837|102	sll0837|102	1	18	.	18	85
sll0837|197	sll0837|197	1	19	.	19	310
sll0837|146	sll0837|146	1	19	.	19	411
cbiL|4	cbiL|4	1	19	.	19	406
cbiL|165	cbiL|165	1	17	.	17	277
cbiL|35	cbiL|35	1	18	.	18	540
cbiL|105	cbiL|105	1	20	.	20	261
cbiL|185	cbiL|185	1	17	.	17	280
slr1403|86	slr1403|86	1	21	.	21	393
slr1403|68	slr1403|68	1	22	.	22	546
slr1403|13	slr1403|13	1	21	.	21	663
slr1403|139	slr1403|139	1	22	.	22	349
slr1403|101	slr1403|101	1	18	.	18	360
slr1407|144	slr1407|144	1	17	.	17	376
slr1407|217	slr1407|217	1	22	.	22	222
slr1407|240	slr1407|240	1	17	.	17	781
slr1407|82	slr1407|82	1	19	.	19	320
slr1407|291	slr1407|291	1	20	.	20	363
slr1406|67	slr1406|67	1	19	.	19	1150
slr1406|154	slr1406|154	1	22	.	22	548
slr1406|111	slr1406|111	1	17	.	17	141
slr1406|23	slr1406|23	1	22	.	22	532
slr1406|50	slr1406|50	1	17	.	17	580
slr1409|384	slr1409|384	1	22	.	22	1582
slr1409|87	slr1409|87	1	20	.	20	270
slr1409|319	slr1409|319	1	18	.	18	434
slr1409|202	slr1409|202	1	22	.	22	601
slr1409|270	slr1409|270	1	22	.	22	247
ssr1480|96	ssr1480|96	1	22	.	22	130
ssr1480|20	ssr1480|20	1	19	.	19	377
ssr1480|151	ssr1480|151	1	20	.	20	144
ssr1480|4	ssr1480|4	1	17	.	17	197
ssr1480|64	ssr1480|64	1	19	.	19	245
ycf32|29	ycf32|29	1	19	.	19	314
ycf32|55	ycf32|55	1	22	.	22	510
ycf32|43	ycf32|43	1	19	.	19	287
ycf32|73	ycf32|73	1	20	.	20	422
sll1618|43	sll1618|43	1	18	.	18	132
sll1618|85	sll1618|85	1	20	.	20	149
sll1618|65	sll1618|65	1	18	.	18	341
sll1618|31	sll1618|31	1	21	.	21	361
sll1618|18	sll1618|18	1	19	.	19	364
hofG2|126	hofG2|126	1	22	.	22	430
hofG2|26	hofG2|26	1	20	.	20	409
hofG2|163	hofG2|163	1	20	.	20	226
hofG2|40	hofG2|40	1	22	.	22	422
hofG2|67	hofG2|67	1	22	.	22	886
