# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "Lys_t8_r2_T1.featureCounts.txt" "Lys_t8_r2_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	Lys_t8_r2_T1.bam
rpoC1|7	rpoC1|7	1	20	.	20	132
rpoC1|85	rpoC1|85	1	22	.	22	216
rpoC1|18	rpoC1|18	1	17	.	17	60
rpoC1|49	rpoC1|49	1	21	.	21	306
slr0808|55	slr0808|55	1	21	.	21	604
slr0808|157	slr0808|157	1	21	.	21	100
slr0808|171	slr0808|171	1	19	.	19	50
slr0808|281	slr0808|281	1	20	.	20	139
slr0808|247	slr0808|247	1	21	.	21	107
sll1376|88	sll1376|88	1	20	.	20	45
sll1376|34	sll1376|34	1	20	.	20	125
sll1376|77	sll1376|77	1	17	.	17	319
sll1376|102	sll1376|102	1	18	.	18	48
sll1376|116	sll1376|116	1	19	.	19	239
rnpA|44	rnpA|44	1	20	.	20	40
rnpA|10	rnpA|10	1	20	.	20	52
rnpA|113	rnpA|113	1	17	.	17	237
rnpA|225	rnpA|225	1	17	.	17	94
rnpA|169	rnpA|169	1	17	.	17	114
sll1439|301	sll1439|301	1	19	.	19	21
sll1439|517	sll1439|517	1	22	.	22	342
sll1439|443	sll1439|443	1	17	.	17	179
sll1866|3	sll1866|3	1	17	.	17	194
sll1866|273	sll1866|273	1	22	.	22	162
sll1866|249	sll1866|249	1	22	.	22	761
sll1866|185	sll1866|185	1	22	.	22	149
sll1866|63	sll1866|63	1	20	.	20	199
ssr2227|171	ssr2227|171	1	21	.	21	41
ssr2227|58	ssr2227|58	1	21	.	21	132
ssr2227|46	ssr2227|46	1	20	.	20	332
ssr2227|200	ssr2227|200	1	17	.	17	118
ssl2420|220	ssl2420|220	1	17	.	17	152
ssl2420|50	ssl2420|50	1	20	.	20	67
ndhC|110	ndhC|110	1	22	.	22	53
ndhC|89	ndhC|89	1	17	.	17	73
ndhC|52	ndhC|52	1	21	.	21	51
ndhC|70	ndhC|70	1	17	.	17	18
ndhC|127	ndhC|127	1	22	.	22	93
petF2|35	petF2|35	1	22	.	22	151
petF2|124	petF2|124	1	19	.	19	296
petF2|67	petF2|67	1	21	.	21	203
petF2|4	petF2|4	1	19	.	19	192
petF2|86	petF2|86	1	21	.	21	164
sll1387|52	sll1387|52	1	19	.	19	105
sll1387|3	sll1387|3	1	21	.	21	149
sll1387|35	sll1387|35	1	20	.	20	101
sll1387|116	sll1387|116	1	18	.	18	378
sll1387|79	sll1387|79	1	22	.	22	414
suhB2|28	suhB2|28	1	20	.	20	310
suhB2|100	suhB2|100	1	19	.	19	97
suhB2|206	suhB2|206	1	19	.	19	317
suhB2|163	suhB2|163	1	22	.	22	148
suhB2|137	suhB2|137	1	18	.	18	78
petG|73	petG|73	1	22	.	22	59
petG|42	petG|42	1	22	.	22	253
petG|9	petG|9	1	17	.	17	317
ndhJ|41	ndhJ|41	1	22	.	22	116
ndhJ|72	ndhJ|72	1	19	.	19	45
ndhJ|19	ndhJ|19	1	21	.	21	71
ndhJ|91	ndhJ|91	1	22	.	22	20
ndhJ|61	ndhJ|61	1	22	.	22	21
ndhK|6	ndhK|6	1	17	.	17	18
ndhK|115	ndhK|115	1	21	.	21	52
ndhK|85	ndhK|85	1	20	.	20	28
ndhK|62	ndhK|62	1	18	.	18	68
ndhK|43	ndhK|43	1	22	.	22	27
hypC|39	hypC|39	1	22	.	22	236
hypC|51	hypC|51	1	17	.	17	101
hypC|109	hypC|109	1	19	.	19	248
hypC|97	hypC|97	1	21	.	21	131
hypC|10	hypC|10	1	22	.	22	207
rpl9|136	rpl9|136	1	18	.	18	172
rpl9|292	rpl9|292	1	18	.	18	85
rpl9|262	rpl9|262	1	17	.	17	200
rpl9|165	rpl9|165	1	18	.	18	191
rpl9|148	rpl9|148	1	20	.	20	83
slr1467|76	slr1467|76	1	17	.	17	75
slr1467|101	slr1467|101	1	20	.	20	300
slr1467|64	slr1467|64	1	20	.	20	215
slr1467|19	slr1467|19	1	19	.	19	365
slr1467|113	slr1467|113	1	21	.	21	39
tufA|124	tufA|124	1	19	.	19	38
tufA|32	tufA|32	1	19	.	19	33
tufA|97	tufA|97	1	20	.	20	410
tufA|76	tufA|76	1	20	.	20	116
tufA|49	tufA|49	1	19	.	19	13
ndhL|139	ndhL|139	1	17	.	17	50
ndhL|182	ndhL|182	1	17	.	17	12
ndhL|62	ndhL|62	1	21	.	21	21
ndhL|222	ndhL|222	1	18	.	18	35
ndhL|204	ndhL|204	1	21	.	21	57
rps7|76	rps7|76	1	21	.	21	98
rps7|30	rps7|30	1	17	.	17	21
rps7|45	rps7|45	1	17	.	17	17
rps7|136	rps7|136	1	17	.	17	222
rps7|229	rps7|229	1	21	.	21	65
slr1336|45	slr1336|45	1	22	.	22	88
slr1336|130	slr1336|130	1	19	.	19	527
slr1336|58	slr1336|58	1	19	.	19	260
slr1336|112	slr1336|112	1	20	.	20	139
slr1336|145	slr1336|145	1	22	.	22	108
AT103|115	AT103|115	1	17	.	17	155
AT103|34	AT103|34	1	22	.	22	508
AT103|18	AT103|18	1	22	.	22	254
AT103|7	AT103|7	1	18	.	18	339
AT103|57	AT103|57	1	21	.	21	344
slr1334|12	slr1334|12	1	20	.	20	63
slr1334|197	slr1334|197	1	18	.	18	256
slr1334|106	slr1334|106	1	17	.	17	145
slr1334|70	slr1334|70	1	22	.	22	517
slr1334|208	slr1334|208	1	20	.	20	74
sll1371|94	sll1371|94	1	22	.	22	192
sll1371|205	sll1371|205	1	20	.	20	422
sll1371|123	sll1371|123	1	18	.	18	160
sll1371|109	sll1371|109	1	20	.	20	155
sll1371|143	sll1371|143	1	17	.	17	115
sll1103|109	sll1103|109	1	21	.	21	42
sll1103|24	sll1103|24	1	21	.	21	239
sll1103|154	sll1103|154	1	18	.	18	56
sll1103|133	sll1103|133	1	22	.	22	267
sll1103|53	sll1103|53	1	17	.	17	88
dnaG|8	dnaG|8	1	20	.	20	40
dnaG|110	dnaG|110	1	21	.	21	132
dnaG|21	dnaG|21	1	17	.	17	81
dnaG|123	dnaG|123	1	22	.	22	59
dnaG|271	dnaG|271	1	17	.	17	106
sll1372|195	sll1372|195	1	21	.	21	109
sll1372|177	sll1372|177	1	18	.	18	115
sll1372|17	sll1372|17	1	17	.	17	109
sll1372|52	sll1372|52	1	17	.	17	87
sll1372|69	sll1372|69	1	22	.	22	92
sll0808|151	sll0808|151	1	17	.	17	147
sll1378|80	sll1378|80	1	18	.	18	469
sll1378|49	sll1378|49	1	20	.	20	172
sll1378|111	sll1378|111	1	18	.	18	219
sll1378|35	sll1378|35	1	18	.	18	19
sll1378|196	sll1378|196	1	21	.	21	86
slr1339|408	slr1339|408	1	17	.	17	49
slr1339|296	slr1339|296	1	17	.	17	154
slr1339|96	slr1339|96	1	22	.	22	32
slr1339|359	slr1339|359	1	17	.	17	107
slr1339|117	slr1339|117	1	17	.	17	71
slr1338|106	slr1338|106	1	20	.	20	246
slr1338|118	slr1338|118	1	19	.	19	107
slr1338|80	slr1338|80	1	21	.	21	15
slr1338|8	slr1338|8	1	21	.	21	58
slr1338|63	slr1338|63	1	22	.	22	131
slr1962|97	slr1962|97	1	17	.	17	135
slr1962|64	slr1962|64	1	18	.	18	102
slr1962|8	slr1962|8	1	21	.	21	321
slr1962|117	slr1962|117	1	21	.	21	323
slr1962|76	slr1962|76	1	21	.	21	128
slr1963|131	slr1963|131	1	22	.	22	181
slr1963|3	slr1963|3	1	22	.	22	183
slr1963|35	slr1963|35	1	22	.	22	429
slr1963|52	slr1963|52	1	17	.	17	348
slr1963|86	slr1963|86	1	19	.	19	235
miaA|4	miaA|4	1	19	.	19	197
miaA|37	miaA|37	1	21	.	21	381
miaA|76	miaA|76	1	20	.	20	322
miaA|15	miaA|15	1	20	.	20	157
miaA|55	miaA|55	1	22	.	22	205
psaJ|33	psaJ|33	1	19	.	19	64
slr1964|85	slr1964|85	1	19	.	19	274
slr1964|96	slr1964|96	1	18	.	18	12
slr1964|145	slr1964|145	1	19	.	19	87
slr1964|130	slr1964|130	1	20	.	20	109
slr1964|115	slr1964|115	1	18	.	18	39
rps2|3	rps2|3	1	17	.	17	0
rps2|50	rps2|50	1	17	.	17	82
rps2|97	rps2|97	1	22	.	22	7
rps2|125	rps2|125	1	22	.	22	469
rps2|71	rps2|71	1	20	.	20	29
int|31	int|31	1	19	.	19	148
int|204	int|204	1	18	.	18	86
int|193	int|193	1	22	.	22	629
int|18	int|18	1	17	.	17	90
int|225	int|225	1	17	.	17	164
ssr2130|32	ssr2130|32	1	22	.	22	98
ssr2130|45	ssr2130|45	1	22	.	22	195
ssr2130|96	ssr2130|96	1	19	.	19	190
dacB|88	dacB|88	1	18	.	18	98
dacB|30	dacB|30	1	22	.	22	657
dacB|100	dacB|100	1	20	.	20	61
dacB|76	dacB|76	1	18	.	18	92
dacB|49	dacB|49	1	20	.	20	91
rfbB2|33	rfbB2|33	1	21	.	21	128
rfbB2|15	rfbB2|15	1	17	.	17	61
rfbB2|97	rfbB2|97	1	22	.	22	109
rfbB2|73	rfbB2|73	1	17	.	17	75
rfbB2|3	rfbB2|3	1	20	.	20	39
ycf3|134	ycf3|134	1	22	.	22	373
ycf3|78	ycf3|78	1	19	.	19	152
ycf3|65	ycf3|65	1	20	.	20	86
ycf3|40	ycf3|40	1	17	.	17	208
ycf3|202	ycf3|202	1	20	.	20	153
sll1247|70	sll1247|70	1	22	.	22	123
sll1247|46	sll1247|46	1	20	.	20	239
sll1247|85	sll1247|85	1	21	.	21	98
sll1247|101	sll1247|101	1	19	.	19	255
sll1247|119	sll1247|119	1	22	.	22	86
sll1873|201	sll1873|201	1	19	.	19	394
sll1873|126	sll1873|126	1	17	.	17	372
sll1873|56	sll1873|56	1	18	.	18	341
sll1873|41	sll1873|41	1	21	.	21	355
sll1873|213	sll1873|213	1	19	.	19	119
sll1870|219	sll1870|219	1	18	.	18	511
sll1870|361	sll1870|361	1	22	.	22	91
sll1870|89	sll1870|89	1	21	.	21	23
sll1870|164	sll1870|164	1	22	.	22	189
sll1870|34	sll1870|34	1	18	.	18	130
sll1871|70	sll1871|70	1	20	.	20	264
sll1871|364	sll1871|364	1	22	.	22	48
sll1871|382	sll1871|382	1	19	.	19	74
sll1871|825	sll1871|825	1	21	.	21	204
sll1871|525	sll1871|525	1	19	.	19	114
psbA3|460	psbA3|460	1	18	.	18	193
psbA3|926	psbA3|926	1	17	.	17	204
purD|120	purD|120	1	22	.	22	123
purD|145	purD|145	1	22	.	22	208
purD|77	purD|77	1	17	.	17	247
purD|213	purD|213	1	19	.	19	48
purD|66	purD|66	1	22	.	22	312
sll1447|116	sll1447|116	1	20	.	20	104
sll1447|78	sll1447|78	1	18	.	18	141
sll1447|49	sll1447|49	1	19	.	19	381
sll1447|147	sll1447|147	1	17	.	17	101
sll1447|136	sll1447|136	1	17	.	17	122
slr1971|95	slr1971|95	1	22	.	22	105
slr1971|73	slr1971|73	1	21	.	21	350
slr1971|84	slr1971|84	1	22	.	22	349
slr1971|43	slr1971|43	1	22	.	22	623
slr1971|55	slr1971|55	1	19	.	19	185
sll1878|21	sll1878|21	1	20	.	20	41
sll1878|32	sll1878|32	1	17	.	17	220
sll1878|94	sll1878|94	1	17	.	17	78
sll1878|132	sll1878|132	1	21	.	21	120
sll1878|83	sll1878|83	1	18	.	18	467
sll1879|67	sll1879|67	1	19	.	19	65
sll1879|115	sll1879|115	1	22	.	22	278
sll1879|85	sll1879|85	1	21	.	21	17
sll1879|42	sll1879|42	1	20	.	20	28
sll1879|19	sll1879|19	1	22	.	22	68
slr1160|69	slr1160|69	1	22	.	22	201
slr1160|44	slr1160|44	1	19	.	19	30
slr1160|130	slr1160|130	1	22	.	22	190
slr1160|58	slr1160|58	1	18	.	18	220
slr1160|153	slr1160|153	1	18	.	18	84
rfbM|99	rfbM|99	1	20	.	20	333
rfbM|27	rfbM|27	1	20	.	20	58
rfbM|136	rfbM|136	1	21	.	21	44
rfbM|73	rfbM|73	1	17	.	17	82
rfbM|61	rfbM|61	1	20	.	20	22
slr1478|76	slr1478|76	1	21	.	21	265
slr1478|131	slr1478|131	1	19	.	19	166
slr1478|22	slr1478|22	1	20	.	20	376
slr1478|97	slr1478|97	1	18	.	18	495
slr1478|142	slr1478|142	1	20	.	20	106
glnH|182	glnH|182	1	18	.	18	269
glnH|70	glnH|70	1	17	.	17	145
glnH|194	glnH|194	1	21	.	21	410
glnH|307	glnH|307	1	19	.	19	156
glnH|114	glnH|114	1	18	.	18	129
sll1373|5	sll1373|5	1	22	.	22	241
sll1373|29	sll1373|29	1	22	.	22	50
sll1373|328	sll1373|328	1	20	.	20	14
sll1373|251	sll1373|251	1	20	.	20	239
sll1373|84	sll1373|84	1	22	.	22	133
slr1470|16	slr1470|16	1	19	.	19	24
slr1470|116	slr1470|116	1	17	.	17	52
slr1470|79	slr1470|79	1	21	.	21	52
slr1470|92	slr1470|92	1	19	.	19	106
slr1470|35	slr1470|35	1	21	.	21	72
slr1471|98	slr1471|98	1	22	.	22	310
slr1471|209	slr1471|209	1	18	.	18	72
slr1471|175	slr1471|175	1	19	.	19	154
slr1471|143	slr1471|143	1	17	.	17	165
slr1471|130	slr1471|130	1	22	.	22	205
slr1472|145	slr1472|145	1	22	.	22	408
slr1472|228	slr1472|228	1	19	.	19	375
slr1472|17	slr1472|17	1	19	.	19	151
slr1472|63	slr1472|63	1	22	.	22	177
slr1472|113	slr1472|113	1	17	.	17	124
slr1474|33	slr1474|33	1	21	.	21	117
slr1474|191	slr1474|191	1	20	.	20	277
slr1474|140	slr1474|140	1	22	.	22	208
slr1474|235	slr1474|235	1	21	.	21	192
slr1474|50	slr1474|50	1	17	.	17	253
sll0809|112	sll0809|112	1	18	.	18	772
sll0809|174	sll0809|174	1	18	.	18	501
sll0809|214	sll0809|214	1	18	.	18	281
sll0809|36	sll0809|36	1	20	.	20	660
sll0809|81	sll0809|81	1	22	.	22	261
gcp|243	gcp|243	1	19	.	19	154
gcp|210	gcp|210	1	21	.	21	128
gcp|169	gcp|169	1	17	.	17	165
gcp|229	gcp|229	1	17	.	17	206
gcp|129	gcp|129	1	20	.	20	244
slr1327|88	slr1327|88	1	20	.	20	222
slr1327|184	slr1327|184	1	17	.	17	76
sll1174|12	sll1174|12	1	18	.	18	133
sll1174|45	sll1174|45	1	22	.	22	249
sll1174|213	sll1174|213	1	22	.	22	211
sll1174|57	sll1174|57	1	18	.	18	158
sll1174|156	sll1174|156	1	17	.	17	40
sll1369|115	sll1369|115	1	20	.	20	127
sll1369|82	sll1369|82	1	17	.	17	62
sll1369|71	sll1369|71	1	19	.	19	146
sll1369|60	sll1369|60	1	20	.	20	128
sll1369|126	sll1369|126	1	20	.	20	436
cobN|21	cobN|21	1	21	.	21	342
cobN|124	cobN|124	1	18	.	18	155
cobN|94	cobN|94	1	22	.	22	504
cobN|113	cobN|113	1	22	.	22	988
cobN|135	cobN|135	1	17	.	17	146
sll1166|133	sll1166|133	1	17	.	17	96
sll1166|268	sll1166|268	1	20	.	20	145
sll1166|24	sll1166|24	1	19	.	19	98
sll1166|236	sll1166|236	1	19	.	19	144
sll1166|223	sll1166|223	1	22	.	22	158
mrdB|10	mrdB|10	1	19	.	19	91
mrdB|76	mrdB|76	1	19	.	19	33
mrdB|176	mrdB|176	1	17	.	17	100
mrdB|136	mrdB|136	1	18	.	18	153
mrdB|47	mrdB|47	1	18	.	18	111
slr1978|45	slr1978|45	1	17	.	17	718
slr1978|62	slr1978|62	1	17	.	17	201
slr1978|21	slr1978|21	1	17	.	17	234
slr1978|112	slr1978|112	1	18	.	18	246
slr1978|73	slr1978|73	1	20	.	20	240
slr1152|102	slr1152|102	1	21	.	21	101
slr1152|34	slr1152|34	1	19	.	19	306
slr1152|167	slr1152|167	1	20	.	20	45
slr1152|134	slr1152|134	1	17	.	17	59
slr1152|115	slr1152|115	1	19	.	19	450
panC/kcy|174	panC/kcy|174	1	18	.	18	242
panC/kcy|67	panC/kcy|67	1	18	.	18	86
panC/kcy|37	panC/kcy|37	1	22	.	22	434
panC/kcy|98	panC/kcy|98	1	22	.	22	270
panC/kcy|81	panC/kcy|81	1	18	.	18	83
sll1888|9	sll1888|9	1	21	.	21	188
sll1888|94	sll1888|94	1	22	.	22	126
sll1888|76	sll1888|76	1	21	.	21	146
sll1888|54	sll1888|54	1	19	.	19	247
sll1888|65	sll1888|65	1	21	.	21	290
pyrG|61	pyrG|61	1	18	.	18	352
pyrG|156	pyrG|156	1	20	.	20	435
pyrG|123	pyrG|123	1	18	.	18	113
pyrG|88	pyrG|88	1	22	.	22	251
pyrG|140	pyrG|140	1	22	.	22	97
sll1886|73	sll1886|73	1	20	.	20	123
sll1886|44	sll1886|44	1	18	.	18	906
sll1886|99	sll1886|99	1	22	.	22	229
sll1886|12	sll1886|12	1	20	.	20	128
sll1886|87	sll1886|87	1	17	.	17	85
sll1885|30	sll1885|30	1	21	.	21	323
sll1885|98	sll1885|98	1	17	.	17	50
sll1885|11	sll1885|11	1	19	.	19	218
sll1885|114	sll1885|114	1	22	.	22	66
sll1885|76	sll1885|76	1	18	.	18	221
ahcY|86	ahcY|86	1	17	.	17	151
ahcY|113	ahcY|113	1	18	.	18	142
ahcY|47	ahcY|47	1	19	.	19	143
ahcY|97	ahcY|97	1	22	.	22	103
ahcY|127	ahcY|127	1	20	.	20	139
sll1882|6	sll1882|6	1	22	.	22	261
sll1882|83	sll1882|83	1	17	.	17	57
sll1882|39	sll1882|39	1	18	.	18	424
sll1882|105	sll1882|105	1	21	.	21	440
sll1882|58	sll1882|58	1	22	.	22	382
sll1880|173	sll1880|173	1	18	.	18	119
sll1880|112	sll1880|112	1	19	.	19	296
sll1880|55	sll1880|55	1	17	.	17	244
sll1880|188	sll1880|188	1	18	.	18	202
sll1880|223	sll1880|223	1	22	.	22	160
pdxH|134	pdxH|134	1	20	.	20	818
pdxH|10	pdxH|10	1	18	.	18	91
pdxH|26	pdxH|26	1	19	.	19	153
pdxH|61	pdxH|61	1	19	.	19	105
pdxH|122	pdxH|122	1	20	.	20	134
slr1266|118	slr1266|118	1	19	.	19	108
slr1266|74	slr1266|74	1	18	.	18	304
slr1266|32	slr1266|32	1	18	.	18	234
slr1266|129	slr1266|129	1	17	.	17	121
slr1266|207	slr1266|207	1	17	.	17	174
hypB2|116	hypB2|116	1	19	.	19	97
hypB2|141	hypB2|141	1	17	.	17	325
hypB2|40	hypB2|40	1	21	.	21	134
hypB2|92	hypB2|92	1	18	.	18	105
hypB2|76	hypB2|76	1	21	.	21	245
slr1966|26	slr1966|26	1	21	.	21	16
slr1966|71	slr1966|71	1	22	.	22	93
slr1966|40	slr1966|40	1	17	.	17	198
slr1966|86	slr1966|86	1	18	.	18	237
slr1966|55	slr1966|55	1	21	.	21	214
slr1288|153	slr1288|153	1	19	.	19	80
slr1288|22	slr1288|22	1	21	.	21	217
slr1288|10	slr1288|10	1	19	.	19	67
slr1288|225	slr1288|225	1	18	.	18	275
slr1288|199	slr1288|199	1	17	.	17	132
rps1_2|31	rps1_2|31	1	19	.	19	50
rps1_2|46	rps1_2|46	1	21	.	21	245
rps1_2|154	rps1_2|154	1	19	.	19	249
rps1_2|3	rps1_2|3	1	22	.	22	86
rps1_2|91	rps1_2|91	1	19	.	19	102
ssl1498|54	ssl1498|54	1	19	.	19	83
ssl1498|124	ssl1498|124	1	20	.	20	250
ssl1498|70	ssl1498|70	1	17	.	17	565
ho2|34	ho2|34	1	22	.	22	115
ho2|170	ho2|170	1	17	.	17	38
ho2|8	ho2|8	1	19	.	19	316
ho2|210	ho2|210	1	17	.	17	189
ho2|151	ho2|151	1	20	.	20	128
trpE2|140	trpE2|140	1	17	.	17	495
trpE2|193	trpE2|193	1	20	.	20	147
trpE2|104	trpE2|104	1	18	.	18	131
trpE2|129	trpE2|129	1	20	.	20	190
trpE2|75	trpE2|75	1	20	.	20	32
icfA|197	icfA|197	1	21	.	21	163
icfA|50	icfA|50	1	21	.	21	90
icfA|35	icfA|35	1	17	.	17	462
icfA|22	icfA|22	1	20	.	20	231
icfA|163	icfA|163	1	21	.	21	58
sll1169|400	sll1169|400	1	17	.	17	676
sll1169|418	sll1169|418	1	19	.	19	76
sll1169|103	sll1169|103	1	19	.	19	272
sll1169|271	sll1169|271	1	21	.	21	274
sll1169|44	sll1169|44	1	17	.	17	135
rffM2|21	rffM2|21	1	22	.	22	44
rffM2|130	rffM2|130	1	21	.	21	186
rffM2|7	rffM2|7	1	19	.	19	19
rffM2|157	rffM2|157	1	17	.	17	608
rffM2|119	rffM2|119	1	21	.	21	337
sll1390|130	sll1390|130	1	21	.	21	269
sll1390|11	sll1390|11	1	22	.	22	1078
sll1390|119	sll1390|119	1	22	.	22	331
sll1390|34	sll1390|34	1	19	.	19	236
sll1390|22	sll1390|22	1	20	.	20	356
ssl2982|46	ssl2982|46	1	17	.	17	210
ssl2982|64	ssl2982|64	1	22	.	22	583
ssl2982|162	ssl2982|162	1	19	.	19	1566
ssl2982|100	ssl2982|100	1	21	.	21	392
ssl2982|150	ssl2982|150	1	21	.	21	2189
pilT|28	pilT|28	1	19	.	19	90
pilT|5	pilT|5	1	21	.	21	67
pilT|17	pilT|17	1	19	.	19	26
pilT|39	pilT|39	1	18	.	18	20
pilT|54	pilT|54	1	21	.	21	167
clpP2|101	clpP2|101	1	19	.	19	39
clpP2|36	clpP2|36	1	18	.	18	142
clpP2|3	clpP2|3	1	21	.	21	9
clpP2|15	clpP2|15	1	18	.	18	7
clpP2|130	clpP2|130	1	17	.	17	209
sll1532|18	sll1532|18	1	21	.	21	340
sll1532|132	sll1532|132	1	21	.	21	525
sll1532|58	sll1532|58	1	22	.	22	102
sll1532|192	sll1532|192	1	18	.	18	174
sll1532|108	sll1532|108	1	20	.	20	106
sll1531|9	sll1531|9	1	21	.	21	125
sll1531|145	sll1531|145	1	21	.	21	60
sll1531|453	sll1531|453	1	19	.	19	116
sll1531|290	sll1531|290	1	22	.	22	34
sll1531|233	sll1531|233	1	17	.	17	332
sll1530|147	sll1530|147	1	20	.	20	671
sll1530|229	sll1530|229	1	22	.	22	104
sll1530|118	sll1530|118	1	22	.	22	528
sll1530|255	sll1530|255	1	17	.	17	226
sll1530|183	sll1530|183	1	22	.	22	41
sll1537|146	sll1537|146	1	17	.	17	201
sll1537|161	sll1537|161	1	20	.	20	88
sll1537|15	sll1537|15	1	21	.	21	192
sll1537|76	sll1537|76	1	19	.	19	181
sll1537|3	sll1537|3	1	22	.	22	204
sll1534|10	sll1534|10	1	20	.	20	229
sll1534|274	sll1534|274	1	17	.	17	200
sll1534|121	sll1534|121	1	19	.	19	89
sll1534|149	sll1534|149	1	17	.	17	183
sll1534|183	sll1534|183	1	21	.	21	421
moeB|75	moeB|75	1	17	.	17	171
moeB|47	moeB|47	1	19	.	19	141
moeB|8	moeB|8	1	20	.	20	13
moeB|95	moeB|95	1	18	.	18	167
moeB|34	moeB|34	1	20	.	20	0
pilC|25	pilC|25	1	21	.	21	257
pilC|36	pilC|36	1	20	.	20	134
pilC|67	pilC|67	1	17	.	17	251
pilC|170	pilC|170	1	18	.	18	106
pilC|128	pilC|128	1	18	.	18	225
pknA3|18	pknA3|18	1	20	.	20	87
pknA3|29	pknA3|29	1	17	.	17	197
pknA3|41	pknA3|41	1	21	.	21	63
pknA3|106	pknA3|106	1	22	.	22	156
pknA3|62	pknA3|62	1	21	.	21	231
livH2|154	livH2|154	1	18	.	18	196
livH2|249	livH2|249	1	19	.	19	636
livH2|136	livH2|136	1	17	.	17	607
livH2|217	livH2|217	1	20	.	20	180
livH2|184	livH2|184	1	22	.	22	317
ssl3044|56	ssl3044|56	1	18	.	18	141
ssl3044|184	ssl3044|184	1	17	.	17	140
ssl3044|134	ssl3044|134	1	21	.	21	367
ssl3044|43	ssl3044|43	1	21	.	21	176
ssl3044|70	ssl3044|70	1	20	.	20	190
slr1171|58	slr1171|58	1	22	.	22	416
slr1171|133	slr1171|133	1	18	.	18	65
slr1171|40	slr1171|40	1	18	.	18	345
slr1171|8	slr1171|8	1	17	.	17	188
slr1171|109	slr1171|109	1	17	.	17	143
sll0419|265	sll0419|265	1	19	.	19	281
sll0419|83	sll0419|83	1	20	.	20	261
sll0419|67	sll0419|67	1	19	.	19	54
sll0419|174	sll0419|174	1	17	.	17	77
sll0419|41	sll0419|41	1	22	.	22	192
sll0418|71	sll0418|71	1	21	.	21	121
sll0418|37	sll0418|37	1	19	.	19	319
sll0418|3	sll0418|3	1	18	.	18	103
sll0418|21	sll0418|21	1	18	.	18	189
sll0418|55	sll0418|55	1	22	.	22	61
slr0151|103	slr0151|103	1	19	.	19	192
slr0151|52	slr0151|52	1	22	.	22	161
slr0151|73	slr0151|73	1	21	.	21	230
slr0151|37	slr0151|37	1	20	.	20	389
slr0151|124	slr0151|124	1	20	.	20	167
slr0152|46	slr0152|46	1	20	.	20	166
slr0152|63	slr0152|63	1	17	.	17	558
slr0152|167	slr0152|167	1	21	.	21	263
slr0152|143	slr0152|143	1	17	.	17	126
slr0152|223	slr0152|223	1	21	.	21	153
mutM|3	mutM|3	1	17	.	17	101
mutM|103	mutM|103	1	22	.	22	116
mutM|52	mutM|52	1	20	.	20	395
mutM|142	mutM|142	1	17	.	17	159
mutM|32	mutM|32	1	17	.	17	191
sll0260|311	sll0260|311	1	21	.	21	719
sll0260|288	sll0260|288	1	17	.	17	324
sll0260|85	sll0260|85	1	21	.	21	167
sll0260|256	sll0260|256	1	17	.	17	87
sll0260|299	sll0260|299	1	19	.	19	328
sll0261|120	sll0261|120	1	19	.	19	223
sll0261|6	sll0261|6	1	22	.	22	169
sll0261|56	sll0261|56	1	18	.	18	273
sll0261|94	sll0261|94	1	20	.	20	340
sll0261|108	sll0261|108	1	20	.	20	127
ssr2723|44	ssr2723|44	1	19	.	19	432
ssr2723|97	ssr2723|97	1	22	.	22	173
ssr2723|55	ssr2723|55	1	20	.	20	167
ssr2723|27	ssr2723|27	1	17	.	17	105
ssr2723|146	ssr2723|146	1	22	.	22	134
sll0264|147	sll0264|147	1	17	.	17	299
sll0264|97	sll0264|97	1	17	.	17	458
sll0264|127	sll0264|127	1	19	.	19	407
sll0264|114	sll0264|114	1	20	.	20	43
sll0264|32	sll0264|32	1	17	.	17	63
sll0265|30	sll0265|30	1	22	.	22	42
sll0265|87	sll0265|87	1	21	.	21	177
sll0265|70	sll0265|70	1	20	.	20	194
sll0265|155	sll0265|155	1	22	.	22	138
sll0265|115	sll0265|115	1	20	.	20	126
sll0266|228	sll0266|228	1	18	.	18	103
sll0266|343	sll0266|343	1	17	.	17	69
sll0266|135	sll0266|135	1	22	.	22	86
sll0266|58	sll0266|58	1	17	.	17	144
sll0266|107	sll0266|107	1	21	.	21	184
sll0267|4	sll0267|4	1	17	.	17	509
sll0267|155	sll0267|155	1	20	.	20	230
sll0267|33	sll0267|33	1	19	.	19	196
sll0267|112	sll0267|112	1	19	.	19	230
sll0267|15	sll0267|15	1	20	.	20	247
sll0268|201	sll0268|201	1	21	.	21	256
sll0268|145	sll0268|145	1	18	.	18	330
sll0268|18	sll0268|18	1	21	.	21	74
sll0268|190	sll0268|190	1	18	.	18	132
sll0268|64	sll0268|64	1	19	.	19	397
sll0269|76	sll0269|76	1	19	.	19	140
sll0269|137	sll0269|137	1	17	.	17	148
sll0269|100	sll0269|100	1	18	.	18	204
sll0269|37	sll0269|37	1	18	.	18	230
sll0269|53	sll0269|53	1	21	.	21	194
crtQ|263	crtQ|263	1	22	.	22	185
crtQ|91	crtQ|91	1	21	.	21	82
crtQ|217	crtQ|217	1	22	.	22	76
crtQ|299	crtQ|299	1	21	.	21	220
