# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "BG11_control_t8_r2_T1.featureCounts.txt" "BG11_control_t8_r2_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	BG11_control_t8_r2_T1.bam
ssl0242|28	ssl0242|28	1	20	.	20	245
ssl0242|9	ssl0242|9	1	20	.	20	92
ssl0242|54	ssl0242|54	1	19	.	19	406
ssl0242|133	ssl0242|133	1	21	.	21	155
slr0294|94	slr0294|94	1	21	.	21	367
slr0294|326	slr0294|326	1	20	.	20	135
slr0294|22	slr0294|22	1	18	.	18	250
pyrH|100	pyrH|100	1	18	.	18	15
pyrH|113	pyrH|113	1	21	.	21	109
pyrH|131	pyrH|131	1	22	.	22	63
pyrH|181	pyrH|181	1	19	.	19	108
pyrH|155	pyrH|155	1	22	.	22	95
ssr2754|75	ssr2754|75	1	19	.	19	146
ssr2754|171	ssr2754|171	1	17	.	17	265
ssr2754|20	ssr2754|20	1	17	.	17	369
slr0954|70	slr0954|70	1	18	.	18	376
slr0954|85	slr0954|85	1	18	.	18	221
slr0954|56	slr0954|56	1	22	.	22	478
slr0954|17	slr0954|17	1	17	.	17	231
slr0954|37	slr0954|37	1	18	.	18	356
slr0955|75	slr0955|75	1	18	.	18	232
slr0955|30	slr0955|30	1	20	.	20	827
slr0955|102	slr0955|102	1	19	.	19	492
slr0955|41	slr0955|41	1	18	.	18	371
slr0955|55	slr0955|55	1	19	.	19	141
ssl0259|92	ssl0259|92	1	17	.	17	72
ssl0259|154	ssl0259|154	1	17	.	17	138
ssl0259|79	ssl0259|79	1	19	.	19	58
ssl0259|24	ssl0259|24	1	17	.	17	261
ssl0259|57	ssl0259|57	1	19	.	19	160
slr0957|79	slr0957|79	1	22	.	22	912
slr0957|16	slr0957|16	1	22	.	22	166
slr0957|41	slr0957|41	1	22	.	22	55
slr0957|146	slr0957|146	1	22	.	22	272
slr0957|115	slr0957|115	1	22	.	22	537
slr0950|73	slr0950|73	1	20	.	20	340
slr0950|43	slr0950|43	1	22	.	22	191
slr0950|61	slr0950|61	1	19	.	19	377
slr0950|4	slr0950|4	1	22	.	22	255
slr0950|86	slr0950|86	1	17	.	17	259
slr0951|85	slr0951|85	1	21	.	21	48
slr0951|121	slr0951|121	1	17	.	17	362
slr0951|15	slr0951|15	1	20	.	20	402
slr0951|28	slr0951|28	1	21	.	21	141
slr0951|168	slr0951|168	1	20	.	20	102
slr0953|130	slr0953|130	1	18	.	18	390
slr0953|37	slr0953|37	1	19	.	19	300
slr0953|26	slr0953|26	1	19	.	19	279
slr0953|112	slr0953|112	1	20	.	20	632
slr0953|177	slr0953|177	1	22	.	22	212
pgk|25	pgk|25	1	22	.	22	406
pgk|3	pgk|3	1	19	.	19	280
pgk|54	pgk|54	1	22	.	22	426
pgk|113	pgk|113	1	20	.	20	195
pgk|68	pgk|68	1	20	.	20	134
slr1624|162	slr1624|162	1	21	.	21	475
slr1624|39	slr1624|39	1	20	.	20	756
slr1624|94	slr1624|94	1	18	.	18	57
slr1624|133	slr1624|133	1	17	.	17	154
slr1624|52	slr1624|52	1	18	.	18	220
slr1627|53	slr1627|53	1	21	.	21	276
slr1627|310	slr1627|310	1	22	.	22	238
slr1627|66	slr1627|66	1	22	.	22	94
slr1627|7	slr1627|7	1	18	.	18	64
slr1627|85	slr1627|85	1	21	.	21	401
slr1626|27	slr1626|27	1	22	.	22	284
slr1626|193	slr1626|193	1	17	.	17	155
slr1626|233	slr1626|233	1	22	.	22	352
slr1626|127	slr1626|127	1	19	.	19	134
slr1626|211	slr1626|211	1	21	.	21	368
sll0909|246	sll0909|246	1	20	.	20	86
sll0909|349	sll0909|349	1	17	.	17	268
sll0909|8	sll0909|8	1	22	.	22	180
sll0909|27	sll0909|27	1	20	.	20	124
sll0909|364	sll0909|364	1	17	.	17	292
slr0959|175	slr0959|175	1	22	.	22	182
slr0959|25	slr0959|25	1	19	.	19	161
slr0959|80	slr0959|80	1	20	.	20	59
slr0959|147	slr0959|147	1	20	.	20	584
slr0959|124	slr0959|124	1	21	.	21	125
slr1623|69	slr1623|69	1	22	.	22	133
slr1623|13	slr1623|13	1	18	.	18	39
slr1623|88	slr1623|88	1	22	.	22	135
slr1623|242	slr1623|242	1	19	.	19	40
slr1623|137	slr1623|137	1	17	.	17	33
slr0285|190	slr0285|190	1	21	.	21	176
slr0285|309	slr0285|309	1	19	.	19	580
slr0285|391	slr0285|391	1	19	.	19	168
slr0285|65	slr0285|65	1	20	.	20	229
slr0285|264	slr0285|264	1	18	.	18	213
frr|67	frr|67	1	22	.	22	118
frr|91	frr|91	1	20	.	20	211
frr|23	frr|23	1	22	.	22	520
frr|80	frr|80	1	19	.	19	425
frr|49	frr|49	1	21	.	21	384
ssl0483|161	ssl0483|161	1	17	.	17	138
ssl0483|71	ssl0483|71	1	19	.	19	160
ssl0483|116	ssl0483|116	1	19	.	19	146
ssl0483|28	ssl0483|28	1	20	.	20	119
pgsA|79	pgsA|79	1	22	.	22	260
pgsA|118	pgsA|118	1	20	.	20	234
pgsA|45	pgsA|45	1	20	.	20	221
pgsA|9	pgsA|9	1	19	.	19	102
pgsA|66	pgsA|66	1	17	.	17	86
sll0272|158	sll0272|158	1	21	.	21	154
sll0272|141	sll0272|141	1	20	.	20	654
sll0272|108	sll0272|108	1	19	.	19	211
sll0272|35	sll0272|35	1	20	.	20	178
sll0272|58	sll0272|58	1	18	.	18	121
ssr0657|17	ssr0657|17	1	18	.	18	246
ssr0657|6	ssr0657|6	1	20	.	20	143
ssr0657|28	ssr0657|28	1	22	.	22	378
ssr0657|41	ssr0657|41	1	22	.	22	63
ssr0657|55	ssr0657|55	1	21	.	21	293
ssl2138|97	ssl2138|97	1	20	.	20	218
ssl2138|153	ssl2138|153	1	21	.	21	340
ssl2138|175	ssl2138|175	1	20	.	20	131
ssl2138|108	ssl2138|108	1	22	.	22	166
cbiB|143	cbiB|143	1	17	.	17	224
cbiB|337	cbiB|337	1	22	.	22	135
cbiB|87	cbiB|87	1	20	.	20	332
cbiB|363	cbiB|363	1	21	.	21	230
cbiB|326	cbiB|326	1	22	.	22	815
fbp2|52	fbp2|52	1	19	.	19	306
fbp2|41	fbp2|41	1	22	.	22	355
fbp2|97	fbp2|97	1	17	.	17	221
fbp2|24	fbp2|24	1	17	.	17	70
fbp2|65	fbp2|65	1	17	.	17	404
slr0948|105	slr0948|105	1	22	.	22	216
slr0948|80	slr0948|80	1	17	.	17	285
slr0948|116	slr0948|116	1	18	.	18	369
slr0948|36	slr0948|36	1	19	.	19	289
slr0948|91	slr0948|91	1	18	.	18	268
slr0938|100	slr0938|100	1	20	.	20	69
slr0938|137	slr0938|137	1	21	.	21	131
slr0938|19	slr0938|19	1	19	.	19	41
slr0938|124	slr0938|124	1	18	.	18	147
slr0938|55	slr0938|55	1	22	.	22	113
desD(des6)|28	desD(des6)|28	1	17	.	17	137
desD(des6)|59	desD(des6)|59	1	21	.	21	290
desD(des6)|111	desD(des6)|111	1	20	.	20	125
desD(des6)|73	desD(des6)|73	1	20	.	20	243
desD(des6)|97	desD(des6)|97	1	22	.	22	124
slr0397|33	slr0397|33	1	22	.	22	199
slr0397|112	slr0397|112	1	18	.	18	125
slr0397|55	slr0397|55	1	22	.	22	726
slr0397|22	slr0397|22	1	17	.	17	341
slr0397|10	slr0397|10	1	19	.	19	563
smpB|250	smpB|250	1	21	.	21	702
smpB|233	smpB|233	1	17	.	17	553
smpB|76	smpB|76	1	17	.	17	128
smpB|395	smpB|395	1	19	.	19	152
smpB|314	smpB|314	1	17	.	17	642
purB|120	purB|120	1	18	.	18	228
purB|16	purB|16	1	18	.	18	466
purB|97	purB|97	1	19	.	19	251
purB|85	purB|85	1	19	.	19	180
purB|49	purB|49	1	22	.	22	195
slr0393|71	slr0393|71	1	21	.	21	141
slr0393|276	slr0393|276	1	19	.	19	271
slr0393|333	slr0393|333	1	22	.	22	307
sll1562|56	sll1562|56	1	22	.	22	353
sll1563|339	sll1563|339	1	17	.	17	103
sll1563|423	sll1563|423	1	21	.	21	321
sll1563|762	sll1563|762	1	17	.	17	63
sll1563|726	sll1563|726	1	17	.	17	124
sll1563|586	sll1563|586	1	20	.	20	147
slr0398|97	slr0398|97	1	18	.	18	471
slr0398|84	slr0398|84	1	21	.	21	199
slr0398|20	slr0398|20	1	19	.	19	150
slr0398|52	slr0398|52	1	21	.	21	133
slr0398|67	slr0398|67	1	18	.	18	87
ntcB|82	ntcB|82	1	17	.	17	399
ntcB|310	ntcB|310	1	19	.	19	130
ntcB|154	ntcB|154	1	18	.	18	228
ntcB|125	ntcB|125	1	22	.	22	217
ntcB|338	ntcB|338	1	20	.	20	482
sll0912|159	sll0912|159	1	20	.	20	138
sll0912|325	sll0912|325	1	22	.	22	308
sll0912|148	sll0912|148	1	22	.	22	212
sll0912|127	sll0912|127	1	19	.	19	129
sll0912|213	sll0912|213	1	20	.	20	317
sll0913|58	sll0913|58	1	20	.	20	0
sll0913|81	sll0913|81	1	17	.	17	73
sll0913|120	sll0913|120	1	22	.	22	41
sll0913|22	sll0913|22	1	19	.	19	8
sll0913|169	sll0913|169	1	21	.	21	120
slr1638|97	slr1638|97	1	18	.	18	321
slr1638|143	slr1638|143	1	22	.	22	272
slr1638|62	slr1638|62	1	22	.	22	352
slr1638|112	slr1638|112	1	20	.	20	508
slr1638|83	slr1638|83	1	21	.	21	609
sll0911|28	sll0911|28	1	19	.	19	444
sll0911|167	sll0911|167	1	20	.	20	41
sll0911|40	sll0911|40	1	17	.	17	112
sll0911|97	sll0911|97	1	17	.	17	140
sll0914|349	sll0914|349	1	22	.	22	133
sll0914|404	sll0914|404	1	20	.	20	62
sll0914|370	sll0914|370	1	21	.	21	151
sll0914|304	sll0914|304	1	19	.	19	429
sll0914|145	sll0914|145	1	21	.	21	475
slr1636|182	slr1636|182	1	18	.	18	97
slr1636|141	slr1636|141	1	22	.	22	320
slr1636|193	slr1636|193	1	20	.	20	303
slr1636|169	slr1636|169	1	17	.	17	76
slr1636|126	slr1636|126	1	18	.	18	119
slr1634|80	slr1634|80	1	20	.	20	64
slr1634|244	slr1634|244	1	17	.	17	930
slr1634|269	slr1634|269	1	19	.	19	298
slr1634|174	slr1634|174	1	20	.	20	264
slr1634|256	slr1634|256	1	18	.	18	493
fda|46	fda|46	1	21	.	21	175
fda|64	fda|64	1	19	.	19	356
fda|15	fda|15	1	17	.	17	207
fda|123	fda|123	1	20	.	20	584
fda|146	fda|146	1	18	.	18	260
slr0443|84	slr0443|84	1	19	.	19	171
slr0443|97	slr0443|97	1	18	.	18	162
slr0443|18	slr0443|18	1	18	.	18	218
slr0443|112	slr0443|112	1	21	.	21	564
slr0443|143	slr0443|143	1	18	.	18	173
petF3|117	petF3|117	1	22	.	22	133
petF3|33	petF3|33	1	22	.	22	338
petF3|139	petF3|139	1	17	.	17	310
petF3|55	petF3|55	1	20	.	20	166
petF3|154	petF3|154	1	18	.	18	249
bgl|149	bgl|149	1	20	.	20	41
bgl|102	bgl|102	1	18	.	18	352
bgl|7	bgl|7	1	22	.	22	205
bgl|86	bgl|86	1	21	.	21	243
bgl|118	bgl|118	1	20	.	20	40
slr0445|99	slr0445|99	1	20	.	20	145
slr0445|76	slr0445|76	1	22	.	22	240
slr0445|88	slr0445|88	1	17	.	17	162
slr0445|24	slr0445|24	1	21	.	21	226
slr0445|41	slr0445|41	1	22	.	22	88
nusB|138	nusB|138	1	20	.	20	41
nusB|3	nusB|3	1	18	.	18	245
nusB|95	nusB|95	1	22	.	22	39
nusB|74	nusB|74	1	18	.	18	286
nusB|24	nusB|24	1	21	.	21	393
slr0442|17	slr0442|17	1	17	.	17	378
slr0442|103	slr0442|103	1	22	.	22	164
slr0442|34	slr0442|34	1	19	.	19	920
slr0442|63	slr0442|63	1	18	.	18	45
slr0442|49	slr0442|49	1	19	.	19	113
alaS|64	alaS|64	1	17	.	17	74
alaS|4	alaS|4	1	22	.	22	109
alaS|87	alaS|87	1	22	.	22	83
alaS|15	alaS|15	1	20	.	20	21
alaS|105	alaS|105	1	17	.	17	318
sll0354|106	sll0354|106	1	17	.	17	247
sll0354|72	sll0354|72	1	17	.	17	370
sll0354|195	sll0354|195	1	19	.	19	144
sll0354|160	sll0354|160	1	19	.	19	472
sll0354|257	sll0354|257	1	17	.	17	132
sll0355|140	sll0355|140	1	17	.	17	225
sll0355|25	sll0355|25	1	17	.	17	104
sll0355|79	sll0355|79	1	18	.	18	137
sll0355|151	sll0355|151	1	22	.	22	172
sll0355|65	sll0355|65	1	21	.	21	215
sll0359|142	sll0359|142	1	19	.	19	265
sll0359|94	sll0359|94	1	22	.	22	234
sll0359|42	sll0359|42	1	17	.	17	154
sll0359|172	sll0359|172	1	19	.	19	235
sll0359|78	sll0359|78	1	22	.	22	210
slr0145|13	slr0145|13	1	22	.	22	208
slr0145|182	slr0145|182	1	17	.	17	286
slr0145|120	slr0145|120	1	20	.	20	250
slr0145|47	slr0145|47	1	20	.	20	428
slr0145|157	slr0145|157	1	17	.	17	587
slr0157|183	slr0157|183	1	22	.	22	226
slr0157|378	slr0157|378	1	22	.	22	190
slr0157|225	slr0157|225	1	17	.	17	185
slr0157|404	slr0157|404	1	20	.	20	256
rfbP|18	rfbP|18	1	18	.	18	6
rfbP|7	rfbP|7	1	22	.	22	22
rfbP|34	rfbP|34	1	20	.	20	61
rfbP|78	rfbP|78	1	19	.	19	36
rfbP|66	rfbP|66	1	22	.	22	24
slr0144|227	slr0144|227	1	20	.	20	160
slr0144|34	slr0144|34	1	22	.	22	183
slr0144|90	slr0144|90	1	19	.	19	421
slr0144|199	slr0144|199	1	17	.	17	108
slr0144|144	slr0144|144	1	19	.	19	857
sll1555|165	sll1555|165	1	19	.	19	329
sll1555|92	sll1555|92	1	20	.	20	488
sll1555|26	sll1555|26	1	19	.	19	29
sll1555|209	sll1555|209	1	17	.	17	225
sll1555|196	sll1555|196	1	19	.	19	79
pheT|219	pheT|219	1	18	.	18	257
pheT|154	pheT|154	1	19	.	19	7
pheT|167	pheT|167	1	20	.	20	69
pheT|110	pheT|110	1	21	.	21	265
pheT|51	pheT|51	1	21	.	21	74
slr1629|76	slr1629|76	1	21	.	21	415
slr1629|64	slr1629|64	1	18	.	18	91
slr1629|95	slr1629|95	1	18	.	18	26
slr1629|126	slr1629|126	1	22	.	22	224
slr1629|40	slr1629|40	1	22	.	22	79
sll1556|76	sll1556|76	1	20	.	20	153
sll1556|44	sll1556|44	1	17	.	17	237
sll1556|25	sll1556|25	1	19	.	19	286
sll1556|117	sll1556|117	1	17	.	17	254
sll1556|10	sll1556|10	1	22	.	22	84
sll1559|33	sll1559|33	1	21	.	21	214
sll1559|221	sll1559|221	1	20	.	20	290
sll1559|289	sll1559|289	1	18	.	18	43
sll1559|79	sll1559|79	1	17	.	17	282
sll1559|64	sll1559|64	1	19	.	19	332
sll1558|52	sll1558|52	1	21	.	21	867
sll1558|161	sll1558|161	1	17	.	17	670
sll1558|19	sll1558|19	1	17	.	17	174
sll1558|140	sll1558|140	1	22	.	22	807
sll1558|63	sll1558|63	1	17	.	17	439
ssr0756|4	ssr0756|4	1	20	.	20	149
ssr0756|107	ssr0756|107	1	22	.	22	76
prk|4	prk|4	1	20	.	20	67
prk|17	prk|17	1	21	.	21	47
prk|40	prk|40	1	21	.	21	14
prk|149	prk|149	1	22	.	22	85
prk|134	prk|134	1	18	.	18	12
slr0142|166	slr0142|166	1	18	.	18	63
slr0142|31	slr0142|31	1	17	.	17	141
slr0142|215	slr0142|215	1	21	.	21	982
slr0142|133	slr0142|133	1	20	.	20	268
slr0142|106	slr0142|106	1	21	.	21	205
sll1087|19	sll1087|19	1	20	.	20	411
sll1087|101	sll1087|101	1	17	.	17	427
sll1087|88	sll1087|88	1	22	.	22	245
sll1087|120	sll1087|120	1	17	.	17	89
sll1087|67	sll1087|67	1	21	.	21	71
sll1086|49	sll1086|49	1	22	.	22	431
sll1086|163	sll1086|163	1	22	.	22	270
sll1086|126	sll1086|126	1	17	.	17	195
sll1086|11	sll1086|11	1	20	.	20	277
sll1086|99	sll1086|99	1	18	.	18	148
ssr2803|58	ssr2803|58	1	18	.	18	243
ssr2803|155	ssr2803|155	1	20	.	20	349
ssr2803|44	ssr2803|44	1	22	.	22	261
ssr2803|182	ssr2803|182	1	20	.	20	94
ssr2803|74	ssr2803|74	1	20	.	20	230
slr1163|156	slr1163|156	1	21	.	21	239
slr1163|101	slr1163|101	1	18	.	18	29
slr1163|145	slr1163|145	1	21	.	21	46
slr1163|118	slr1163|118	1	17	.	17	245
slr1163|315	slr1163|315	1	20	.	20	297
pepP|47	pepP|47	1	17	.	17	170
pepP|6	pepP|6	1	18	.	18	89
pepP|155	pepP|155	1	21	.	21	108
pepP|85	pepP|85	1	22	.	22	1217
pepP|19	pepP|19	1	21	.	21	171
sll1089|120	sll1089|120	1	19	.	19	181
sll1089|55	sll1089|55	1	18	.	18	24
sll1089|73	sll1089|73	1	19	.	19	367
sll1089|146	sll1089|146	1	20	.	20	428
sll1089|34	sll1089|34	1	17	.	17	203
sll0263|77	sll0263|77	1	22	.	22	143
sll0263|10	sll0263|10	1	19	.	19	194
sll0263|47	sll0263|47	1	17	.	17	215
sll0263|21	sll0263|21	1	20	.	20	1012
sll0263|99	sll0263|99	1	18	.	18	108
slr1628|125	slr1628|125	1	22	.	22	395
slr1628|11	slr1628|11	1	21	.	21	183
slr1628|86	slr1628|86	1	22	.	22	128
slr1628|101	slr1628|101	1	18	.	18	222
slr1628|47	slr1628|47	1	21	.	21	121
glnN|35	glnN|35	1	17	.	17	180
glnN|175	glnN|175	1	18	.	18	224
glnN|194	glnN|194	1	19	.	19	247
glnN|51	glnN|51	1	19	.	19	74
glnN|130	glnN|130	1	18	.	18	61
slr1649|109	slr1649|109	1	17	.	17	159
slr1649|94	slr1649|94	1	17	.	17	154
slr1649|59	slr1649|59	1	20	.	20	93
slr1649|22	slr1649|22	1	22	.	22	527
slr1649|4	slr1649|4	1	20	.	20	249
slr1648|16	slr1648|16	1	19	.	19	697
slr1648|31	slr1648|31	1	19	.	19	264
slr1648|4	slr1648|4	1	18	.	18	299
slr1648|65	slr1648|65	1	21	.	21	368
slr1648|99	slr1648|99	1	17	.	17	260
slr1647|10	slr1647|10	1	18	.	18	297
slr1647|56	slr1647|56	1	20	.	20	670
slr1647|31	slr1647|31	1	19	.	19	325
slr1647|192	slr1647|192	1	21	.	21	203
slr1647|181	slr1647|181	1	17	.	17	95
glnB|166	glnB|166	1	19	.	19	225
glnB|200	glnB|200	1	22	.	22	455
glnB|56	glnB|56	1	18	.	18	449
glnB|29	glnB|29	1	22	.	22	45
slr1644|52	slr1644|52	1	19	.	19	239
slr1644|79	slr1644|79	1	18	.	18	361
slr1644|198	slr1644|198	1	19	.	19	100
slr1644|150	slr1644|150	1	20	.	20	361
slr1644|111	slr1644|111	1	19	.	19	286
trpF|58	trpF|58	1	21	.	21	67
trpF|73	trpF|73	1	21	.	21	56
trpF|4	trpF|4	1	20	.	20	286
trpF|106	trpF|106	1	17	.	17	233
trpF|32	trpF|32	1	21	.	21	51
putA|148	putA|148	1	18	.	18	113
putA|55	putA|55	1	19	.	19	593
putA|201	putA|201	1	19	.	19	129
putA|70	putA|70	1	17	.	17	246
putA|229	putA|229	1	22	.	22	211
dnaX_and_dnaZ|102	dnaX_and_dnaZ|102	1	17	.	17	187
dnaX_and_dnaZ|11	dnaX_and_dnaZ|11	1	20	.	20	85
dnaX_and_dnaZ|32	dnaX_and_dnaZ|32	1	17	.	17	255
dnaX_and_dnaZ|81	dnaX_and_dnaZ|81	1	18	.	18	113
dnaX_and_dnaZ|64	dnaX_and_dnaZ|64	1	18	.	18	207
dpm1|12	dpm1|12	1	20	.	20	507
dpm1|90	dpm1|90	1	18	.	18	45
dpm1|74	dpm1|74	1	19	.	19	270
dpm1|28	dpm1|28	1	20	.	20	294
dpm1|45	dpm1|45	1	21	.	21	209
pqqE|28	pqqE|28	1	20	.	20	142
pqqE|65	pqqE|65	1	22	.	22	190
pqqE|49	pqqE|49	1	22	.	22	202
pqqE|3	pqqE|3	1	19	.	19	123
pqqE|17	pqqE|17	1	22	.	22	346
sll0364|23	sll0364|23	1	17	.	17	0
sll0364|84	sll0364|84	1	20	.	20	211
sll0364|34	sll0364|34	1	21	.	21	476
sll0364|143	sll0364|143	1	18	.	18	297
sll0364|55	sll0364|55	1	22	.	22	232
sll0361|154	sll0361|154	1	18	.	18	232
sll0361|10	sll0361|10	1	20	.	20	567
sll0361|39	sll0361|39	1	20	.	20	293
sll0361|193	sll0361|193	1	20	.	20	295
sll0361|56	sll0361|56	1	17	.	17	123
sll0360|159	sll0360|159	1	22	.	22	61
sll0360|27	sll0360|27	1	18	.	18	169
sll0360|126	sll0360|126	1	17	.	17	365
sll0360|87	sll0360|87	1	18	.	18	635
sll0360|142	sll0360|142	1	22	.	22	59
pyrC2|38	pyrC2|38	1	19	.	19	199
pyrC2|78	pyrC2|78	1	18	.	18	653
pyrC2|61	pyrC2|61	1	22	.	22	263
pyrC2|24	pyrC2|24	1	22	.	22	333
pyrC2|13	pyrC2|13	1	20	.	20	361
sll0149|9	sll0149|9	1	18	.	18	502
sll0149|139	sll0149|139	1	18	.	18	651
sll0149|162	sll0149|162	1	19	.	19	353
sll0149|289	sll0149|289	1	17	.	17	135
sll0149|70	sll0149|70	1	18	.	18	375
sll0148|89	sll0148|89	1	20	.	20	101
sll0148|73	sll0148|73	1	19	.	19	343
sll0148|55	sll0148|55	1	22	.	22	355
sll0148|40	sll0148|40	1	20	.	20	71
sll0148|4	sll0148|4	1	17	.	17	47
arsC|129	arsC|129	1	18	.	18	372
arsC|118	arsC|118	1	20	.	20	682
arsC|64	arsC|64	1	21	.	21	244
arsC|79	arsC|79	1	17	.	17	94
arsC|34	arsC|34	1	17	.	17	166
sll0141|157	sll0141|157	1	22	.	22	161
sll0141|168	sll0141|168	1	21	.	21	333
sll0141|205	sll0141|205	1	17	.	17	248
sll0141|14	sll0141|14	1	17	.	17	312
sll0141|67	sll0141|67	1	18	.	18	450
sll0142|132	sll0142|132	1	18	.	18	137
sll0142|35	sll0142|35	1	17	.	17	445
sll0142|113	sll0142|113	1	22	.	22	339
sll0142|79	sll0142|79	1	17	.	17	62
sll0142|58	sll0142|58	1	20	.	20	302
amiC|120	amiC|120	1	20	.	20	346
amiC|131	amiC|131	1	22	.	22	347
amiC|150	amiC|150	1	22	.	22	99
amiC|108	amiC|108	1	20	.	20	374
amiC|49	amiC|49	1	22	.	22	102
sll1541|25	sll1541|25	1	21	.	21	295
sll1541|71	sll1541|71	1	22	.	22	156
sll1541|82	sll1541|82	1	22	.	22	468
sll1541|40	sll1541|40	1	19	.	19	312
sll1541|10	sll1541|10	1	19	.	19	79
sll1094|63	sll1094|63	1	17	.	17	369
sll1094|171	sll1094|171	1	17	.	17	161
sll1094|236	sll1094|236	1	17	.	17	77
sll1094|25	sll1094|25	1	21	.	21	171
slr0287|181	slr0287|181	1	20	.	20	228
slr0287|152	slr0287|152	1	20	.	20	134
slr0287|124	slr0287|124	1	21	.	21	302
slr0287|104	slr0287|104	1	19	.	19	184
slr0287|140	slr0287|140	1	19	.	19	283
sll1091|131	sll1091|131	1	19	.	19	406
sll1091|38	sll1091|38	1	22	.	22	175
sll1091|100	sll1091|100	1	22	.	22	182
sll1091|23	sll1091|23	1	18	.	18	288
sll1091|67	sll1091|67	1	18	.	18	380
sll1092|264	sll1092|264	1	20	.	20	156
sll1092|63	sll1092|63	1	17	.	17	93
sll1092|363	sll1092|363	1	19	.	19	212
maf|72	maf|72	1	18	.	18	471
maf|31	maf|31	1	17	.	17	567
maf|89	maf|89	1	22	.	22	19
maf|61	maf|61	1	20	.	20	254
maf|106	maf|106	1	20	.	20	264
slr0149|56	slr0149|56	1	17	.	17	266
slr0149|9	slr0149|9	1	18	.	18	530
slr0149|125	slr0149|125	1	17	.	17	354
slr0149|100	slr0149|100	1	19	.	19	418
slr0149|25	slr0149|25	1	20	.	20	271
slr0148|140	slr0148|140	1	18	.	18	425
slr0148|49	slr0148|49	1	21	.	21	191
slr0148|34	slr0148|34	1	19	.	19	94
slr0148|121	slr0148|121	1	22	.	22	68
slr0148|208	slr0148|208	1	19	.	19	255
slr0147|23	slr0147|23	1	19	.	19	191
slr0147|111	slr0147|111	1	19	.	19	220
slr0147|96	slr0147|96	1	17	.	17	55
slr0147|48	slr0147|48	1	20	.	20	80
slr0147|83	slr0147|83	1	18	.	18	134
slr0146|116	slr0146|116	1	17	.	17	216
slr0146|70	slr0146|70	1	18	.	18	318
slr0146|50	slr0146|50	1	22	.	22	216
slr0146|34	slr0146|34	1	22	.	22	183
slr0146|160	slr0146|160	1	17	.	17	209
psbO|157	psbO|157	1	17	.	17	35
psbO|12	psbO|12	1	17	.	17	45
psbO|76	psbO|76	1	17	.	17	308
psbO|95	psbO|95	1	22	.	22	189
psbO|144	psbO|144	1	22	.	22	119
ssr2806|62	ssr2806|62	1	18	.	18	778
ssr2806|105	ssr2806|105	1	22	.	22	172
slr0143|61	slr0143|61	1	19	.	19	192
slr0143|112	slr0143|112	1	19	.	19	87
slr0143|13	slr0143|13	1	22	.	22	245
slr0143|72	slr0143|72	1	19	.	19	353
slr0143|152	slr0143|152	1	21	.	21	113
spoU|167	spoU|167	1	18	.	18	150
spoU|6	spoU|6	1	22	.	22	669
spoU|77	spoU|77	1	20	.	20	143
spoU|124	spoU|124	1	19	.	19	60
spoU|41	spoU|41	1	17	.	17	168
ssr0759|164	ssr0759|164	1	21	.	21	778
ssr0759|53	ssr0759|53	1	20	.	20	321
ssr0759|91	ssr0759|91	1	22	.	22	55
ssr0759|143	ssr0759|143	1	19	.	19	495
sll0273|68	sll0273|68	1	22	.	22	95
sll0273|11	sll0273|11	1	17	.	17	210
sll0273|25	sll0273|25	1	22	.	22	226
sll0273|38	sll0273|38	1	21	.	21	486
sll0273|49	sll0273|49	1	19	.	19	431
glpD|91	glpD|91	1	22	.	22	123
glpD|109	glpD|109	1	18	.	18	35
glpD|79	glpD|79	1	22	.	22	356
glpD|31	glpD|31	1	22	.	22	168
glpD|11	glpD|11	1	20	.	20	172
psbV|127	psbV|127	1	17	.	17	58
psbV|67	psbV|67	1	21	.	21	69
psbV|85	psbV|85	1	21	.	21	346
psbV|100	psbV|100	1	21	.	21	225
psbV|52	psbV|52	1	20	.	20	88
sucD|119	sucD|119	1	19	.	19	87
sucD|172	sucD|172	1	20	.	20	820
sucD|48	sucD|48	1	20	.	20	229
sucD|188	sucD|188	1	17	.	17	571
sucD|91	sucD|91	1	18	.	18	308
sll0910|704	sll0910|704	1	19	.	19	154
sll0910|143	sll0910|143	1	22	.	22	137
sll0910|737	sll0910|737	1	17	.	17	803
sll0910|755	sll0910|755	1	17	.	17	154
glpK|31	glpK|31	1	22	.	22	421
glpK|126	glpK|126	1	17	.	17	120
glpK|208	glpK|208	1	22	.	22	79
glpK|46	glpK|46	1	18	.	18	239
glpK|115	glpK|115	1	19	.	19	421
psbZ|148	psbZ|148	1	17	.	17	134
psbZ|97	psbZ|97	1	17	.	17	239
psbZ|110	psbZ|110	1	18	.	18	186
psbZ|73	psbZ|73	1	21	.	21	702
psbZ|133	psbZ|133	1	21	.	21	133
sll0005|83	sll0005|83	1	17	.	17	192
sll0005|25	sll0005|25	1	21	.	21	329
sll0005|96	sll0005|96	1	17	.	17	118
sll0005|10	sll0005|10	1	19	.	19	523
sll0005|123	sll0005|123	1	17	.	17	139
sll0007|64	sll0007|64	1	19	.	19	192
sll0007|109	sll0007|109	1	20	.	20	239
sll0007|137	sll0007|137	1	22	.	22	76
